id,clearanceType,time,type
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Startup Clearance",1549641067000,"DEP"
"AUA516P","Startup Clearance",1549641065000,"DEP"
"AUA516P","Runway Change",1549641061000,"DEP"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"NAPOLI","Runway Change",1549641061000,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"ADH138","Runway Change",1549641061000,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"EZY152X","Runway Change",1549641061000,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Runway Change",1549641061000,"DEP"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"ADH138","Startup Clearance",1549641068000,"DEP"
"AEA406","Startup Clearance",1549641069000,"DEP"
"AUA516P","Taxi Clearance",1549641075000,"DEP"
"EZY363E","Pushback Clearance",1549641080000,"DEP"
"ADH138","Taxi Clearance",1549641084000,"DEP"
"AEA406","Pushback Clearance",1549641135000,"DEP"
"AUA516P","Landing Clearance",1549641163000,"DEP"
"AUA516P","Lineup Clearance",1549641165000,"DEP"
"AUA516P","Takeoff Clearance",1549641173000,"DEP"
"NOS436","Runway Change",1549641230000,"DEP"
"NOS436","Runway Entry Change",1549641230000,"DEP"
"ADH138","Landing Clearance",1549641230000,"DEP"
"EZY363E","Taxi Clearance",1549641238000,"DEP"
"ADH138","Lineup Clearance",1549641247000,"DEP"
"ADH138","Takeoff Clearance",1549641287000,"DEP"
"EZY152X","Startup Clearance",1549641300000,"DEP"
"EZY152X","Pushback Clearance",1549641318000,"DEP"
"AEA406","Taxi Clearance",1549641344000,"DEP"
"EZY363E","Runway Entry Change",1549641365000,"DEP"
"AEA406","Landing Clearance",1549641452000,"DEP"
"EZY287C","Runway Change",1549641470000,"DEP"
"EZY287C","Runway Entry Change",1549641470000,"DEP"
"AEA406","Lineup Clearance",1549641483000,"DEP"
"ADH124","Startup Clearance",1549641515000,"DEP"
"EZY152X","Taxi Clearance",1549641521000,"DEP"
"AEA406","Takeoff Clearance",1549641567000,"DEP"
"EZY363E","Landing Clearance",1549641585000,"DEP"
"ADH124","Taxi Clearance",1549641587000,"DEP"
"TAR757","Runway Change",1549641590000,"DEP"
"TAR757","Runway Entry Change",1549641590000,"DEP"
"ADH646","Runway Change",1549641590000,"DEP"
"ADH646","Runway Entry Change",1549641590000,"DEP"
"NOS436","Startup Clearance",1549641625000,"DEP"
"NOS436","Taxi Clearance",1549641630000,"DEP"
"EZY363E","Lineup Clearance",1549641647000,"DEP"
"ADH124","Landing Clearance",1549641649000,"DEP"
"EZY363E","Takeoff Clearance",1549641692000,"DEP"
"ADH124","Lineup Clearance",1549641698000,"DEP"
"ADH124","Takeoff Clearance",1549641721300,"DEP"
"NOS436","Landing Clearance",1549641767300,"DEP"
"EZY54HY","Runway Change",1549641769300,"DEP"
"EZY54HY","Runway Entry Change",1549641769300,"DEP"
"NOS436","Lineup Clearance",1549641771300,"DEP"
"EZY22XF","Runway Change",1549641829300,"DEP"
"EZY22XF","Runway Entry Change",1549641829300,"DEP"
"NOS436","Takeoff Clearance",1549641852300,"DEP"
"EZY152X","Landing Clearance",1549641865300,"DEP"
"EZY152X","Lineup Clearance",1549641870300,"DEP"
"EZY152X","Takeoff Clearance",1549641922300,"DEP"
"AEA406","Lineup Clearance",1549641483000,"DEP"
"EZY22XF","Startup Clearance",1549641904300,"DEP"
"EZY363E","Landing Clearance",1549641585000,"DEP"
"ADH646","Runway Entry Change",1549641590000,"DEP"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"AEA406","Taxi Clearance",1549641344000,"DEP"
"EZY152X","Landing Clearance",1549641865300,"DEP"
"NOS436","Runway Change",1549641230000,"DEP"
"EZY287C","Startup Clearance",1549642031300,"DEP"
"ADH138","Takeoff Clearance",1549641287000,"DEP"
"NAPOLI","Runway Change",1549641061000,"DEP"
"NOS436","Landing Clearance",1549641767300,"DEP"
"EZY152X","Startup Clearance",1549641300000,"DEP"
"WZZ2TY","Runway Entry Change",1549642069300,"DEP"
"EZY363E","Taxi Clearance",1549641238000,"DEP"
"EZY287C","Runway Entry Change",1549641470000,"DEP"
"EZY152X","Taxi Clearance",1549641521000,"DEP"
"EZY54HY","Pushback Clearance",1549641964300,"DEP"
"NOS436","Runway Entry Change",1549641230000,"DEP"
"TAR757","Runway Entry Change",1549641590000,"DEP"
"EZY22XF","Runway Change",1549641829300,"DEP"
"AUA516P","Runway Change",1549641061000,"DEP"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Startup Clearance",1549641067000,"DEP"
"ADH646","Taxi Clearance",1549641954300,"DEP"
"EZY363E","Takeoff Clearance",1549641692000,"DEP"
"ADH138","Runway Change",1549641061000,"DEP"
"EZY22XF","Runway Entry Change",1549641829300,"DEP"
"AUA516P","Startup Clearance",1549641065000,"DEP"
"EZY287C","Runway Change",1549641470000,"DEP"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"ADH124","Startup Clearance",1549641515000,"DEP"
"ADH138","Taxi Clearance",1549641084000,"DEP"
"ADH138","Landing Clearance",1549641230000,"DEP"
"NOS436","Startup Clearance",1549641625000,"DEP"
"EZY363E","Runway Change",1549641061000,"DEP"
"WZZ2TY","Runway Change",1549642069300,"DEP"
"EZY152X","Pushback Clearance",1549641318000,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"EZY363E","Runway Entry Change",1549641365000,"DEP"
"EZY54HY","Taxi Clearance",1549642073300,"DEP"
"EZY363E","Lineup Clearance",1549641647000,"DEP"
"NOS436","Takeoff Clearance",1549641852300,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
"EZY363E","Pushback Clearance",1549641080000,"DEP"
"TAR757","Pushback Clearance",1549641957300,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"EZY152X","Lineup Clearance",1549641870300,"DEP"
"ADH124","Taxi Clearance",1549641587000,"DEP"
"EZY152X","Runway Change",1549641061000,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"ADH138","Lineup Clearance",1549641247000,"DEP"
"EZY54HY","Startup Clearance",1549641945300,"DEP"
"TAR757","Taxi Clearance",1549642069300,"DEP"
"AUA516P","Taxi Clearance",1549641075000,"DEP"
"ADH124","Lineup Clearance",1549641698000,"DEP"
"EZY22XF","Pushback Clearance",1549641961300,"DEP"
"EZY22XF","Taxi Clearance",1549642072300,"DEP"
"AUA516P","Takeoff Clearance",1549641173000,"DEP"
"ADH138","Startup Clearance",1549641068000,"DEP"
"ADH124","Takeoff Clearance",1549641721300,"DEP"
"AEA406","Landing Clearance",1549641452000,"DEP"
"AUA516P","Landing Clearance",1549641163000,"DEP"
"TAR757","Runway Change",1549641590000,"DEP"
"EZY54HY","Runway Entry Change",1549641769300,"DEP"
"NOS436","Lineup Clearance",1549641771300,"DEP"
"AEA406","Pushback Clearance",1549641135000,"DEP"
"AUA516P","Lineup Clearance",1549641165000,"DEP"
"AEA406","Takeoff Clearance",1549641567000,"DEP"
"ADH646","Startup Clearance",1549641945300,"DEP"
"TAR757","Startup Clearance",1549641905300,"DEP"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"ADH124","Landing Clearance",1549641649000,"DEP"
"AEA406","Startup Clearance",1549641069000,"DEP"
"ADH646","Runway Change",1549641590000,"DEP"
"EZY54HY","Runway Change",1549641769300,"DEP"
"NOS436","Taxi Clearance",1549641630000,"DEP"
"ADH646","Landing Clearance",1549642110300,"DEP"
"ADH646","Lineup Clearance",1549642113300,"DEP"
"ADH646","Takeoff Clearance",1549642113300,"DEP"
"TAR757","Taxi Clearance",1549642117300,"DEP"
"EZY22XF","Taxi Clearance",1549642120300,"DEP"
"EZY287C","Pushback Clearance",1549642141300,"DEP"
"DLH1LC","Runway Change",1549642189300,"DEP"
