position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.634914950970725","lng":"8.747194301135913"},"CRITICAL_ASSET_1652283046149","RWY_35_R","CfPhZEAYZmShgZLl2yTA","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",1145.04,1549641193000,false,true
{"lat":"45.6348652759877","lng":"8.746425906199088"},"CRITICAL_ASSET_1652283046149","RWY_35_R","CfPhZEAYZmShgZLl2yTA","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",1085.28,1549641199000,true,true
{"lat":"45.63485699682386","lng":"8.746297840376283"},"CRITICAL_ASSET_1652283046149","RWY_35_R","CfPhZEAYZmShgZLl2yTA","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",1075.33,1549641200000,false,true
{"lat":"45.63482388016851","lng":"8.745785577085066"},"CRITICAL_ASSET_1652283046149","RWY_35_R","CfPhZEAYZmShgZLl2yTA","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",1035.51,1549641204000,true,true
{"lat":"45.634815601004675","lng":"8.74565751126226"},"CRITICAL_ASSET_1652283046149","RWY_35_R","CfPhZEAYZmShgZLl2yTA","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",1025.55,1549641205000,false,true
{"lat":"45.63480732184083","lng":"8.745529445439455"},"CRITICAL_ASSET_1652283046149","RWY_35_R","CfPhZEAYZmShgZLl2yTA","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",1015.6,1549641206000,true,true
{"lat":"45.634799042676995","lng":"8.745401379616652"},"CRITICAL_ASSET_1652283046149","RWY_35_R","CfPhZEAYZmShgZLl2yTA","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",1005.65,1549641207000,false,true
{"lat":"45.63478248434932","lng":"8.745145247971042"},"CRITICAL_ASSET_1652283046149","RWY_35_R","CfPhZEAYZmShgZLl2yTA","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",985.75,1549641209000,true,true
{"lat":"45.63477420518548","lng":"8.745017182148239"},"CRITICAL_ASSET_1652283046149","RWY_35_R","CfPhZEAYZmShgZLl2yTA","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",975.8,1549641210000,false,true
{"lat":"45.634741088530134","lng":"8.74450491885702"},"CRITICAL_ASSET_1652283046149","RWY_35_R","CfPhZEAYZmShgZLl2yTA","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",936.02,1549641214000,true,true
{"lat":"45.634724530202455","lng":"8.744248787211411"},"CRITICAL_ASSET_1652283046149","RWY_35_R","CfPhZEAYZmShgZLl2yTA","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",916.14,1549641216000,false,true
{"lat":"45.63471625103862","lng":"8.744120721388606"},"CRITICAL_ASSET_1652283046149","RWY_35_R","CfPhZEAYZmShgZLl2yTA","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",906.2,1549641217000,true,true
{"lat":"45.63470797187478","lng":"8.743992655565803"},"CRITICAL_ASSET_1652283046149","RWY_35_R","CfPhZEAYZmShgZLl2yTA","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",896.26,1549641218000,false,true
{"lat":"45.63461690107256","lng":"8.742583931514954"},"CRITICAL_ASSET_1652283046149","RWY_35_R","CfPhZEAYZmShgZLl2yTA","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",787.04,1549641229000,true,false
