position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.622024640237264","lng":"8.70608312108511"},"CRITICAL_ASSET_1652283134068","FINGER_3","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",842.41,1549640829200,true,false
{"lat":"45.62202022262489","lng":"8.70612117674509"},"CRITICAL_ASSET_1652283134068","FINGER_3","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",839.8,1549640830200,false,false
{"lat":"45.62201580501252","lng":"8.706159232405069"},"CRITICAL_ASSET_1652283134068","FINGER_3","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",837.18,1549640831200,true,false
{"lat":"45.62198488172593","lng":"8.706425622024927"},"CRITICAL_ASSET_1652283134068","FINGER_3","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",818.95,1549640838200,false,false
{"lat":"45.621980464113555","lng":"8.706463677684907"},"CRITICAL_ASSET_1652283134068","FINGER_3","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",816.35,1549640839200,true,false
{"lat":"45.62196721127644","lng":"8.706577844664846"},"CRITICAL_ASSET_1652283104248","FINGER_2","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",940.41,1549640842200,true,false
{"lat":"45.621962793664075","lng":"8.706615900324826"},"CRITICAL_ASSET_1652283104248","FINGER_2","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",938.6,1549640843200,false,false
{"lat":"45.621962793664075","lng":"8.706615900324826"},"CRITICAL_ASSET_1652283134068","FINGER_3","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",806.01,1549640843200,false,false
{"lat":"45.6219583760517","lng":"8.706653955984805"},"CRITICAL_ASSET_1652283104248","FINGER_2","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",936.8,1549640844200,true,false
{"lat":"45.6219583760517","lng":"8.706653955984805"},"CRITICAL_ASSET_1652283134068","FINGER_3","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",803.43,1549640844200,true,false
{"lat":"45.621953958439335","lng":"8.706692011644785"},"CRITICAL_ASSET_1652283104248","FINGER_2","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",935,1549640845200,false,false
{"lat":"45.621953958439335","lng":"8.706692011644785"},"CRITICAL_ASSET_1652283134068","FINGER_3","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",800.85,1549640845200,false,false
{"lat":"45.62194954082696","lng":"8.706730067304765"},"CRITICAL_ASSET_1652283104248","FINGER_2","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",933.21,1549640846200,true,false
{"lat":"45.62194954082696","lng":"8.706730067304765"},"CRITICAL_ASSET_1652283134068","FINGER_3","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",798.28,1549640846200,true,false
{"lat":"45.62194070560222","lng":"8.706806178624724"},"NAPOLI","NAPOLI","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_PLANE","drone vs plane","YELLOW",699.57,1549640848200,false,false
{"lat":"45.62194070560222","lng":"8.706806178624724"},"CRITICAL_ASSET_1652283104248","FINGER_2","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",929.64,1549640848200,false,false
{"lat":"45.62194070560222","lng":"8.706806178624724"},"CRITICAL_ASSET_1652283134068","FINGER_3","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",793.14,1549640848200,false,false
{"lat":"45.62193628798985","lng":"8.706844234284704"},"NAPOLI","NAPOLI","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_PLANE","drone vs plane","YELLOW",696.61,1549640849200,true,false
{"lat":"45.62193628798985","lng":"8.706844234284704"},"CRITICAL_ASSET_1652283104248","FINGER_2","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",927.87,1549640849200,true,false
{"lat":"45.62193628798985","lng":"8.706844234284704"},"CRITICAL_ASSET_1652283134068","FINGER_3","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",790.58,1549640849200,true,false
{"lat":"45.62190536470325","lng":"8.707110623904562"},"NAPOLI","NAPOLI","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_PLANE","drone vs plane","YELLOW",675.91,1549640856200,false,false
{"lat":"45.62190536470325","lng":"8.707110623904562"},"CRITICAL_ASSET_1652283104248","FINGER_2","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",915.65,1549640856200,false,false
{"lat":"45.62190536470325","lng":"8.707110623904562"},"CRITICAL_ASSET_1652283134068","FINGER_3","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",772.71,1549640856200,false,false
{"lat":"45.621900947090886","lng":"8.707148679564542"},"NAPOLI","NAPOLI","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_PLANE","drone vs plane","YELLOW",672.96,1549640857200,true,false
{"lat":"45.621900947090886","lng":"8.707148679564542"},"CRITICAL_ASSET_1652283104248","FINGER_2","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",913.93,1549640857200,true,false
{"lat":"45.621900947090886","lng":"8.707148679564542"},"CRITICAL_ASSET_1652283134068","FINGER_3","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",770.17,1549640857200,true,false
{"lat":"45.62187444141666","lng":"8.70737701352442"},"NAPOLI","NAPOLI","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_PLANE","drone vs plane","YELLOW",655.23,1549640863200,false,false
{"lat":"45.62187444141666","lng":"8.70737701352442"},"CRITICAL_ASSET_1652283104248","FINGER_2","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",903.74,1549640863200,false,false
{"lat":"45.62187444141666","lng":"8.70737701352442"},"CRITICAL_ASSET_1652283134068","FINGER_3","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",755.01,1549640863200,false,false
{"lat":"45.62187002380429","lng":"8.7074150691844"},"NAPOLI","NAPOLI","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_PLANE","drone vs plane","YELLOW",652.28,1549640864200,true,false
{"lat":"45.62187002380429","lng":"8.7074150691844"},"CRITICAL_ASSET_1652283104248","FINGER_2","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",902.07,1549640864200,true,false
{"lat":"45.62187002380429","lng":"8.7074150691844"},"CRITICAL_ASSET_1652283134068","FINGER_3","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",752.5,1549640864200,true,false
{"lat":"45.62187002380429","lng":"8.7074150691844"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",807.93,1549640864200,true,false
{"lat":"45.62186560619192","lng":"8.70745312484438"},"CRITICAL_ASSET_1652282809098","TOWER","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",613.15,1549640865200,true,false
{"lat":"45.62186118857955","lng":"8.707491180504359"},"NAPOLI","NAPOLI","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_PLANE","drone vs plane","YELLOW",646.38,1549640866200,false,false
{"lat":"45.62186118857955","lng":"8.707491180504359"},"CRITICAL_ASSET_1652282809098","TOWER","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",610.17,1549640866200,false,false
{"lat":"45.62186118857955","lng":"8.707491180504359"},"CRITICAL_ASSET_1652283104248","FINGER_2","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",898.74,1549640866200,false,false
{"lat":"45.62186118857955","lng":"8.707491180504359"},"CRITICAL_ASSET_1652283134068","FINGER_3","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",747.48,1549640866200,false,false
{"lat":"45.62186118857955","lng":"8.707491180504359"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",802.01,1549640866200,false,false
{"lat":"45.62185677096718","lng":"8.707529236164339"},"NAPOLI","NAPOLI","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_PLANE","drone vs plane","YELLOW",643.43,1549640867200,true,false
{"lat":"45.62185677096718","lng":"8.707529236164339"},"CRITICAL_ASSET_1652282809098","TOWER","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",607.19,1549640867200,true,false
{"lat":"45.62185677096718","lng":"8.707529236164339"},"CRITICAL_ASSET_1652283104248","FINGER_2","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",897.09,1549640867200,true,false
{"lat":"45.62185677096718","lng":"8.707529236164339"},"CRITICAL_ASSET_1652283134068","FINGER_3","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",744.97,1549640867200,true,false
{"lat":"45.62185677096718","lng":"8.707529236164339"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",799.05,1549640867200,true,false
{"lat":"45.621790506781615","lng":"8.708100071064036"},"NAPOLI","NAPOLI","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_PLANE","drone vs plane","YELLOW",599.22,1549640882200,false,false
{"lat":"45.621790506781615","lng":"8.708100071064036"},"CRITICAL_ASSET_1652282809098","TOWER","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",562.53,1549640882200,false,false
{"lat":"45.621790506781615","lng":"8.708100071064036"},"CRITICAL_ASSET_1652283104248","FINGER_2","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",873.16,1549640882200,false,false
{"lat":"45.621790506781615","lng":"8.708100071064036"},"CRITICAL_ASSET_1652283134068","FINGER_3","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",707.87,1549640882200,false,false
{"lat":"45.621790506781615","lng":"8.708100071064036"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",754.65,1549640882200,false,false
{"lat":"45.62178608916925","lng":"8.708138126724016"},"NAPOLI","NAPOLI","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_PLANE","drone vs plane","YELLOW",596.28,1549640883200,true,false
{"lat":"45.62178608916925","lng":"8.708138126724016"},"CRITICAL_ASSET_1652282809098","TOWER","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",559.56,1549640883200,true,false
{"lat":"45.62178608916925","lng":"8.708138126724016"},"CRITICAL_ASSET_1652283104248","FINGER_2","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",871.63,1549640883200,true,false
{"lat":"45.62178608916925","lng":"8.708138126724016"},"CRITICAL_ASSET_1652283134068","FINGER_3","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",705.43,1549640883200,true,false
{"lat":"45.62178608916925","lng":"8.708138126724016"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",751.69,1549640883200,true,false
{"lat":"45.621781671556874","lng":"8.708176182383996"},"NAPOLI","NAPOLI","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_PLANE","drone vs plane","YELLOW",593.33,1549640884200,false,false
{"lat":"45.621781671556874","lng":"8.708176182383996"},"CRITICAL_ASSET_1652282809098","TOWER","0XSYVcDmS58i07GEInFY","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",556.58,1549640884200,false,false
