id,clearanceType,time,type
"ADH124","Runway Entry Change",1549641061000,"DEP"
"EZY152X","Runway Change",1549641061000,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Runway Change",1549641061000,"DEP"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"ADH138","Runway Change",1549641061000,"DEP"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Runway Change",1549641061000,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"NAPOLI","Runway Change",1549641061000,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
"AUA516P","Startup Clearance",1549641106000,"DEP"
"EZY363E","Startup Clearance",1549641106000,"DEP"
"ADH138","Startup Clearance",1549641106000,"DEP"
"AEA406","Startup Clearance",1549641106000,"DEP"
"AEA406","Pushback Clearance",1549641123000,"DEP"
"ADH138","Taxi Clearance",1549641124000,"DEP"
"EZY363E","Pushback Clearance",1549641124000,"DEP"
"AUA516P","Taxi Clearance",1549641125000,"DEP"
"AEA406","Taxi Clearance",1549641127000,"DEP"
"EZY363E","Taxi Clearance",1549641128000,"DEP"
"AUA516P","Lineup Clearance",1549641166000,"DEP"
"AUA516P","Takeoff Clearance",1549641168000,"DEP"
"NOS436","Runway Change",1549641230000,"DEP"
"NOS436","Runway Entry Change",1549641230000,"DEP"
"EZY152X","Startup Clearance",1549641262000,"DEP"
"EZY152X","Pushback Clearance",1549641271000,"DEP"
"EZY152X","Taxi Clearance",1549641273000,"DEP"
"EZY363E","Runway Entry Change",1549641285000,"DEP"
"EZY152X","Runway Entry Change",1549641292000,"DEP"
"ADH138","Lineup Clearance",1549641297000,"DEP"
"EZY152X","Hold Clearance",1549641441000,"DEP"
"EZY287C","Runway Change",1549641470000,"DEP"
"EZY287C","Runway Entry Change",1549641470000,"DEP"
