id,clearanceType,time,type
"AUA516P","Startup Clearance",1549641065100,"DEP"
"AEA406","Pushback Clearance",1549641071100,"DEP"
"ADH138","Runway Change",1549641061000,"DEP"
"EZY152X","Runway Change",1549641061000,"DEP"
"EZY363E","Taxi Clearance",1549641072100,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Lineup Clearance",1549641173100,"DEP"
"AEA406","Taxi Clearance",1549641072100,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"NAPOLI","Runway Change",1549641061000,"DEP"
"AEA406","Startup Clearance",1549641065100,"DEP"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Startup Clearance",1549641065100,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
"AUA516P","Takeoff Clearance",1549641174100,"DEP"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Pushback Clearance",1549641070100,"DEP"
"EZY363E","Runway Change",1549641061000,"DEP"
"AUA516P","Taxi Clearance",1549641071100,"DEP"
"ADH138","Startup Clearance",1549641066100,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"ADH138","Taxi Clearance",1549641070100,"DEP"
"AUA516P","Runway Change",1549641061000,"DEP"
"AUA516P","Takeoff Clearance",1549641200100,"DEP"
"NOS436","Runway Change",1549641230100,"DEP"
"NOS436","Runway Entry Change",1549641230100,"DEP"
"AUA516P","Lineup Clearance",1549641264100,"DEP"
"AUA516P","Lineup Clearance",1549641266100,"DEP"
