id,clearanceType,time,type
"EZY80XC","Runway Change",1549640401000,"ARR"
"GWI3820","Runway Change",1549640401000,"ARR"
"ADH138","Runway Change",1549640401000,"DEP"
"GWI3820","LDT Change",1549640401000,"ARR"
"NAPOLI","Runway Entry Change",1549640401000,"DEP"
"GWI3820","Runway Exit Change",1549640401000,"ARR"
"AUA516P","Runway Change",1549640401000,"DEP"
"GWI3820","LDT Change",1549640411100,"ARR"
"EZY80XC","LDT Change",1549640401000,"ARR"
"AUA516P","Runway Entry Change",1549640401000,"DEP"
"GWI3820","Gate Change",1549640401000,"ARR"
"EZY80XC","Runway Exit Change",1549640401000,"ARR"
"NAPOLI","Runway Change",1549640401000,"DEP"
"EZY80XC","LDT Change",1549640405100,"ARR"
"EZY80XC","Gate Change",1549640401000,"ARR"
"ADH138","Runway Entry Change",1549640401000,"DEP"
"EZY69BX","Runway Change",1549640540200,"ARR"
"EZY69BX","Gate Change",1549640540200,"ARR"
"EZY69BX","Runway Exit Change",1549640540200,"ARR"
"EZY69BX","LDT Change",1549640540200,"ARR"
"EZY69BX","LDT Change",1549640540200,"ARR"
"EZY363E","Runway Change",1549640570200,"DEP"
"EZY363E","Runway Entry Change",1549640570200,"DEP"
"BAW13MX","Runway Change",1549640570200,"ARR"
"BAW13MX","Gate Change",1549640570200,"ARR"
"BAW13MX","Runway Exit Change",1549640570200,"ARR"
"BAW13MX","LDT Change",1549640570200,"ARR"
"BAW13MX","LDT Change",1549640581200,"ARR"
"EZY69BX","LDT Change",1549640672200,"ARR"
"EZY84HN","Runway Change",1549640690200,"ARR"
"EZY84HN","Gate Change",1549640690200,"ARR"
"EZY84HN","Runway Exit Change",1549640690200,"ARR"
"EZY84HN","LDT Change",1549640690200,"ARR"
"EZY84HN","LDT Change",1549640690200,"ARR"
"EZY152X","Runway Change",1549640810200,"DEP"
"EZY152X","Runway Entry Change",1549640810200,"DEP"
"EZY53VK","Runway Change",1549640810200,"ARR"
"EZY53VK","Gate Change",1549640810200,"ARR"
