position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.63384952676261","lng":"8.704560539132839"},"CRITICAL_ASSET_1652283081689","FINGER_1","DdhQVWgfzGvfiosiPjqj","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",844.48,1549641408700,false,true
{"lat":"45.63318552973228","lng":"8.706601110813034"},"CRITICAL_ASSET_1652283104248","FINGER_2","DdhQVWgfzGvfiosiPjqj","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",908.65,1549641433700,false,true
{"lat":"45.63299948837687","lng":"8.707172389470433"},"CRITICAL_ASSET_1652282978809","RWY_35_L","DdhQVWgfzGvfiosiPjqj","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1378.36,1549641440700,false,true
{"lat":"45.63228190029171","lng":"8.709375892863248"},"CRITICAL_ASSET_1652283134068","FINGER_3","DdhQVWgfzGvfiosiPjqj","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1010.02,1549641467700,false,true
{"lat":"45.63220216828225","lng":"8.709620726573561"},"CRITICAL_ASSET_1652283081689","FINGER_1","DdhQVWgfzGvfiosiPjqj","Drone_01","DRONE_VS_CA","drone vs critical asset","ORANGE",411.12,1549641470700,false,true
{"lat":"45.63147026564976","lng":"8.711813774445128"},"NOS436","NOS436","DdhQVWgfzGvfiosiPjqj","Drone_01","DRONE_VS_PLANE","drone vs plane","YELLOW",695.62,1549641497700,false,true
{"lat":"45.631329463731426","lng":"8.712112145325424"},"CRITICAL_ASSET_1652283104248","FINGER_2","DdhQVWgfzGvfiosiPjqj","Drone_01","DRONE_VS_CA","drone vs critical asset","ORANGE",468.82,1549641501700,false,true
{"lat":"45.6311251033787","lng":"8.712454093396133"},"CRITICAL_ASSET_1652283081689","FINGER_1","DdhQVWgfzGvfiosiPjqj","Drone_01","DRONE_VS_CA","drone vs critical asset","RED",166.55,1549641506700,false,true
{"lat":"45.62972199822271","lng":"8.713622120328802"},"CRITICAL_ASSET_1652282978809","RWY_35_L","DdhQVWgfzGvfiosiPjqj","Drone_01","DRONE_VS_CA","drone vs critical asset","ORANGE",786.95,1549641532700,false,true
{"lat":"45.62931416352806","lng":"8.71386079346108"},"ADH124","ADH124","DdhQVWgfzGvfiosiPjqj","Drone_01","DRONE_VS_PLANE","drone vs plane","YELLOW",699.74,1549641539700,false,true
{"lat":"45.62919739698118","lng":"8.713928134380332"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","DdhQVWgfzGvfiosiPjqj","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1101.2,1549641541700,false,true
{"lat":"45.629022168306875","lng":"8.714028864656022"},"CRITICAL_ASSET_1652283081689","FINGER_1","DdhQVWgfzGvfiosiPjqj","Drone_01","DRONE_VS_CA","drone vs critical asset","ORANGE",213.88,1549641544700,false,true
{"lat":"45.629022168306875","lng":"8.714028864656022"},"CRITICAL_ASSET_1652283104248","FINGER_2","DdhQVWgfzGvfiosiPjqj","Drone_01","DRONE_VS_CA","drone vs critical asset","RED",172.87,1549641544700,false,true
{"lat":"45.62896360992462","lng":"8.714061907221076"},"CRITICAL_ASSET_1652283134068","FINGER_3","DdhQVWgfzGvfiosiPjqj","Drone_01","DRONE_VS_CA","drone vs critical asset","ORANGE",516.26,1549641545700,false,true
{"lat":"45.62812855288672","lng":"8.714462322553105"},"NAPOLI","NAPOLI","DdhQVWgfzGvfiosiPjqj","Drone_01","DRONE_VS_PLANE","drone vs plane","YELLOW",694.42,1549641559700,false,true
{"lat":"45.6278814986767","lng":"8.714530886961697"},"CRITICAL_ASSET_1652282809098","TOWER","DdhQVWgfzGvfiosiPjqj","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",840.78,1549641563700,false,true
{"lat":"45.62708551041195","lng":"8.714307577616431"},"CRITICAL_ASSET_1652282978809","RWY_35_L","DdhQVWgfzGvfiosiPjqj","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",724.32,1549641576700,false,true
{"lat":"45.62633803718954","lng":"8.713831933695625"},"CRITICAL_ASSET_1652283104248","FINGER_2","DdhQVWgfzGvfiosiPjqj","Drone_01","DRONE_VS_CA","drone vs critical asset","ORANGE",199.62,1549641589700,false,true
