id,clearanceType,time,type
"NAPOLI","Runway Change",1549641061000,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Runway Change",1549641061000,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Runway Change",1549641061000,"DEP"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"ADH138","Runway Change",1549641061000,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"EZY152X","Runway Change",1549641061000,"DEP"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"AEA406","Startup Clearance",1549641070000,"DEP"
"AUA516P","Startup Clearance",1549641070000,"DEP"
"EZY363E","Startup Clearance",1549641070000,"DEP"
"ADH138","Startup Clearance",1549641070000,"DEP"
"AEA406","Pushback Clearance",1549641099100,"DEP"
"AUA516P","Taxi Clearance",1549641103100,"DEP"
"EZY363E","Pushback Clearance",1549641104100,"DEP"
"ADH138","Taxi Clearance",1549641108100,"DEP"
"EZY363E","Taxi Clearance",1549641109100,"DEP"
"AEA406","Taxi Clearance",1549641109100,"DEP"
"AUA516P","Lineup Clearance",1549641138100,"DEP"
"EZY363E","Runway Entry Change",1549641143100,"DEP"
"NOS436","Runway Change",1549641230100,"DEP"
"NOS436","Runway Entry Change",1549641230100,"DEP"
"AUA516P","Takeoff Clearance",1549641242100,"DEP"
"ADH138","Lineup Clearance",1549641265100,"DEP"
"ADH138","Takeoff Clearance",1549641305100,"DEP"
"EZY152X","Startup Clearance",1549641313100,"DEP"
"EZY152X","Pushback Clearance",1549641318100,"DEP"
"EZY152X","Taxi Clearance",1549641319100,"DEP"
"EZY152X","Runway Entry Change",1549641328100,"DEP"
"EZY287C","Runway Change",1549641470100,"DEP"
"EZY287C","Runway Entry Change",1549641470100,"DEP"
"ADH138","Lineup Clearance",1549641265100,"DEP"
"ADH138","Runway Change",1549641061000,"DEP"
"AUA516P","Lineup Clearance",1549641138100,"DEP"
"AEA406","Pushback Clearance",1549641099100,"DEP"
"AUA516P","Startup Clearance",1549641070000,"DEP"
"NAPOLI","Runway Change",1549641061000,"DEP"
"AUA516P","Taxi Clearance",1549641103100,"DEP"
"EZY287C","Runway Change",1549641470100,"DEP"
"ADH138","Takeoff Clearance",1549641305100,"DEP"
"NOS436","Runway Change",1549641230100,"DEP"
"AEA406","Startup Clearance",1549641070000,"DEP"
"EZY287C","Runway Entry Change",1549641470100,"DEP"
"NOS436","Runway Entry Change",1549641230100,"DEP"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Runway Change",1549641061000,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
"ADH138","Startup Clearance",1549641070000,"DEP"
"EZY363E","Runway Entry Change",1549641143100,"DEP"
"AUA516P","Runway Change",1549641061000,"DEP"
"EZY363E","Pushback Clearance",1549641104100,"DEP"
"EZY363E","Startup Clearance",1549641070000,"DEP"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"EZY152X","Startup Clearance",1549641313100,"DEP"
"ADH138","Taxi Clearance",1549641108100,"DEP"
"EZY152X","Taxi Clearance",1549641319100,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"AEA406","Taxi Clearance",1549641109100,"DEP"
"EZY152X","Runway Change",1549641061000,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"EZY152X","Pushback Clearance",1549641318100,"DEP"
"AUA516P","Takeoff Clearance",1549641242100,"DEP"
"EZY152X","Runway Entry Change",1549641328100,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Taxi Clearance",1549641109100,"DEP"
"TAR757","Runway Change",1549641590100,"DEP"
"TAR757","Runway Entry Change",1549641590100,"DEP"
"ADH646","Runway Change",1549641590100,"DEP"
"ADH646","Runway Entry Change",1549641590100,"DEP"
"AEA406","Pushback Clearance",1549641099100,"DEP"
"ADH138","Runway Change",1549641061000,"DEP"
"ADH138","Lineup Clearance",1549641265100,"DEP"
"ADH138","Takeoff Clearance",1549641305100,"DEP"
"AUA516P","Startup Clearance",1549641070000,"DEP"
"EZY287C","Runway Entry Change",1549641470100,"DEP"
"AUA516P","Lineup Clearance",1549641138100,"DEP"
"TAR757","Runway Change",1549641590100,"DEP"
"NOS436","Runway Entry Change",1549641230100,"DEP"
"AUA516P","Taxi Clearance",1549641103100,"DEP"
"TAR757","Runway Entry Change",1549641590100,"DEP"
"NAPOLI","Runway Change",1549641061000,"DEP"
"AUA516P","Runway Change",1549641061000,"DEP"
"ADH646","Runway Change",1549641590100,"DEP"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"NOS436","Runway Change",1549641230100,"DEP"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"EZY287C","Runway Change",1549641470100,"DEP"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"AEA406","Startup Clearance",1549641070000,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
"EZY363E","Startup Clearance",1549641070000,"DEP"
"ADH646","Runway Entry Change",1549641590100,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"EZY152X","Taxi Clearance",1549641319100,"DEP"
"EZY363E","Runway Entry Change",1549641143100,"DEP"
"ADH138","Startup Clearance",1549641070000,"DEP"
"EZY363E","Pushback Clearance",1549641104100,"DEP"
"EZY363E","Runway Change",1549641061000,"DEP"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"ADH138","Taxi Clearance",1549641108100,"DEP"
"EZY152X","Startup Clearance",1549641313100,"DEP"
"AUA516P","Takeoff Clearance",1549641242100,"DEP"
"EZY363E","Taxi Clearance",1549641109100,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"EZY152X","Runway Change",1549641061000,"DEP"
"EZY152X","Pushback Clearance",1549641318100,"DEP"
"AEA406","Taxi Clearance",1549641109100,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"EZY152X","Runway Entry Change",1549641328100,"DEP"
"ADH138","Runway Change",1549641061000,"DEP"
"AEA406","Pushback Clearance",1549641099100,"DEP"
"ADH138","Lineup Clearance",1549641265100,"DEP"
"AUA516P","Taxi Clearance",1549641103100,"DEP"
