id,clearanceType,time,type
"AUA516P","Runway Change",1549640701000,"DEP"
"ADH138","Runway Change",1549640701000,"DEP"
"AUA516P","Runway Entry Change",1549640701000,"DEP"
"EZY69BX","Runway Change",1549640701000,"ARR"
"ADH138","Runway Entry Change",1549640701000,"DEP"
"EZY69BX","Gate Change",1549640701000,"ARR"
"NAPOLI","Runway Entry Change",1549640701000,"DEP"
"NAPOLI","Runway Change",1549640701000,"DEP"
"EZY69BX","LDT Change",1549640701000,"ARR"
"EZY69BX","Runway Exit Change",1549640701000,"ARR"
"BAW13MX","Runway Change",1549640701000,"ARR"
"BAW13MX","Gate Change",1549640701000,"ARR"
"BAW13MX","Runway Exit Change",1549640701000,"ARR"
"EZY84HN","Runway Change",1549640701000,"ARR"
"BAW13MX","LDT Change",1549640701000,"ARR"
"EZY84HN","Gate Change",1549640701000,"ARR"
"EZY84HN","Runway Exit Change",1549640701000,"ARR"
"EZY84HN","LDT Change",1549640701000,"ARR"
"EZY363E","Runway Change",1549640702000,"DEP"
"EZY363E","Runway Entry Change",1549640702000,"DEP"
"GWI3820","Runway Change",1549640702000,"ARR"
"GWI3820","Runway Exit Change",1549640702000,"ARR"
"GWI3820","Gate Change",1549640702000,"ARR"
"GWI3820","LDT Change",1549640702000,"ARR"
"EZY80XC","Runway Change",1549640702000,"ARR"
"EZY80XC","Gate Change",1549640702000,"ARR"
"EZY80XC","Runway Exit Change",1549640702000,"ARR"
"EZY80XC","LDT Change",1549640702000,"ARR"
"EZY84HN","LDT Change",1549640702000,"ARR"
"EZY69BX","LDT Change",1549640702000,"ARR"
"BAW13MX","LDT Change",1549640702000,"ARR"
"GWI3820","LDT Change",1549640702000,"ARR"
"EZY80XC","LDT Change",1549640702000,"ARR"
"EZY69BX","LDT Change",1549640705000,"ARR"
"EZY84HN","LDT Change",1549640705000,"ARR"
"BAW13MX","LDT Change",1549640774000,"ARR"
"AUA516P","Startup Clearance",1549640808000,"DEP"
"EZY152X","Runway Change",1549640810000,"DEP"
"EZY152X","Runway Entry Change",1549640810000,"DEP"
"EZY53VK","Runway Change",1549640810000,"ARR"
"EZY53VK","Gate Change",1549640810000,"ARR"
"EZY53VK","Runway Exit Change",1549640810000,"ARR"
"EZY53VK","LDT Change",1549640810000,"ARR"
"EZY53VK","LDT Change",1549640810000,"ARR"
"AUA516P","Taxi Clearance",1549640818000,"DEP"
"ADH138","Startup Clearance",1549640846000,"DEP"
"ADH138","Taxi Clearance",1549640851000,"DEP"
"ADH124","Runway Change",1549640870000,"DEP"
"ADH124","Runway Entry Change",1549640870000,"DEP"
"AEA406","Runway Change",1549640870000,"DEP"
"AEA406","Runway Entry Change",1549640870000,"DEP"
"AUA516P","Landing Clearance",1549640870000,"DEP"
"AUA516P","Lineup Clearance",1549640898000,"DEP"
"EZY69BX","LDT Change",1549640925000,"ARR"
"EZY84HN","LDT Change",1549640931000,"ARR"
"ADH138","Landing Clearance",1549640953000,"DEP"
"EZY363E","Startup Clearance",1549640955000,"DEP"
"AEA406","Startup Clearance",1549640958000,"DEP"
"AUA516P","Takeoff Clearance",1549640961000,"DEP"
"EZY363E","Pushback Clearance",1549640962000,"DEP"
"ADH138","Lineup Clearance",1549640987000,"DEP"
"GWI3820","LDT Change",1549640988000,"ARR"
"THY4DX","Runway Change",1549640990000,"ARR"
"THY4DX","Gate Change",1549640990000,"ARR"
"THY4DX","Runway Exit Change",1549640990000,"ARR"
"THY4DX","LDT Change",1549640990000,"ARR"
"THY4DX","LDT Change",1549640990000,"ARR"
"THY4DX","LDT Change",1549641008000,"ARR"
"ADH138","Takeoff Clearance",1549641011000,"DEP"
"AEA406","Pushback Clearance",1549641019000,"DEP"
"EZY69BX","LDT Change",1549641027000,"ARR"
"GWI3820","LDT Change",1549641033000,"ARR"
"GWI3820","LDT Change",1549641066000,"ARR"
"EZY80XC","Landing Clearance",1549641099000,"ARR"
"THY4DX","LDT Change",1549641104000,"ARR"
"EZY363E","Taxi Clearance",1549641106000,"DEP"
"BEL6DR","Runway Change",1549641170000,"ARR"
"BEL6DR","Gate Change",1549641170000,"ARR"
"BEL6DR","Runway Exit Change",1549641170000,"ARR"
"BEL6DR","LDT Change",1549641170000,"ARR"
"BEL6DR","LDT Change",1549641170000,"ARR"
"EZY69BX","LDT Change",1549641205000,"ARR"
"AEA406","Taxi Clearance",1549641207000,"DEP"
"NOS436","Runway Change",1549641230000,"DEP"
"NOS436","Runway Entry Change",1549641230000,"DEP"
"GWI3820","LDT Change",1549641236000,"ARR"
"BAW13MX","LDT Change",1549641249000,"ARR"
"EZY69BX","LDT Change",1549641260000,"ARR"
"EZY152X","Startup Clearance",1549641268000,"DEP"
"EZY80XC","LDT Change",1549641273000,"ARR"
"GWI3820","LDT Change",1549641281000,"ARR"
"DLH252","Runway Change",1549641290000,"ARR"
