position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.64824577297205","lng":"8.74359413078426"},"CRITICAL_ASSET_1652283046149","RWY_35_R","g0XHeVOoGCLWYb7WF6Ut","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1887.2,1549641513100,false,true
{"lat":"45.64813888599666","lng":"8.742122664185208"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","g0XHeVOoGCLWYb7WF6Ut","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1672.83,1549641536100,false,true
{"lat":"45.64784610862929","lng":"8.738092125239977"},"CRITICAL_ASSET_1652283046149","RWY_35_R","g0XHeVOoGCLWYb7WF6Ut","Drone_01","DRONE_VS_CA","drone vs critical asset","ORANGE",1694.78,1549641599100,false,true
{"lat":"45.64771133809511","lng":"8.736236797788997"},"CRITICAL_ASSET_1652283773944","DEP_RWY_35_R","g0XHeVOoGCLWYb7WF6Ut","Drone_01","DRONE_VS_CA","drone vs critical asset","ORANGE",1318.83,1549641628100,false,true
{"lat":"45.64748826962473","lng":"8.733165910973584"},"CRITICAL_ASSET_1652282978809","RWY_35_L","g0XHeVOoGCLWYb7WF6Ut","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",2276.65,1549641676100,false,true
{"lat":"45.64748362236493","lng":"8.73310193416493"},"CRITICAL_ASSET_1652283209960","DEP_35_L","g0XHeVOoGCLWYb7WF6Ut","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",1548.83,1549641677100,false,true
{"lat":"45.64738138264934","lng":"8.731694444374533"},"CRITICAL_ASSET_1652283046149","RWY_35_R","g0XHeVOoGCLWYb7WF6Ut","Drone_01","DRONE_VS_CA","drone vs critical asset","RED",1592.45,1549641699100,false,true
{"lat":"45.64730702649255","lng":"8.730670815436062"},"EZY287C","EZY287C","g0XHeVOoGCLWYb7WF6Ut","Drone_01","DRONE_VS_PLANE","drone vs plane","YELLOW",699.02,1549641715100,false,true
{"lat":"45.64720013951716","lng":"8.729199348837009"},"CRITICAL_ASSET_1652283046149","RWY_35_R","g0XHeVOoGCLWYb7WF6Ut","Drone_01","CA_DAMAGED","critical asset damaged","RED",1593.82,1549641738100,true,true
{"lat":"45.64709325254177","lng":"8.727727882237957"},"CRITICAL_ASSET_1652283209960","DEP_35_L","g0XHeVOoGCLWYb7WF6Ut","Drone_01","DRONE_VS_CA","drone vs critical asset","ORANGE",1190.37,1549641761100,false,true
{"lat":"45.64708860528197","lng":"8.727663905429303"},"CRITICAL_ASSET_1652282978809","RWY_35_L","g0XHeVOoGCLWYb7WF6Ut","Drone_01","DRONE_VS_CA","drone vs critical asset","ORANGE",2129.26,1549641762100,false,true
