id,clearanceType,time,type
"NAPOLI","Runway Change",1549641061000,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Runway Change",1549641061000,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Runway Change",1549641062000,"DEP"
"EZY363E","Runway Entry Change",1549641062000,"DEP"
"ADH138","Runway Change",1549641062000,"DEP"
"ADH138","Runway Entry Change",1549641062000,"DEP"
"EZY152X","Runway Change",1549641062000,"DEP"
"EZY152X","Runway Entry Change",1549641062000,"DEP"
"AEA406","Startup Clearance",1549641072000,"DEP"
"AUA516P","Startup Clearance",1549641073000,"DEP"
"EZY363E","Startup Clearance",1549641073000,"DEP"
"ADH138","Startup Clearance",1549641073000,"DEP"
"ADH138","Taxi Clearance",1549641079000,"DEP"
"EZY363E","Pushback Clearance",1549641079000,"DEP"
"AUA516P","Taxi Clearance",1549641080000,"DEP"
"AEA406","Pushback Clearance",1549641080000,"DEP"
"EZY363E","Taxi Clearance",1549641081000,"DEP"
"AEA406","Taxi Clearance",1549641081000,"DEP"
"AUA516P","Lineup Clearance",1549641119000,"DEP"
"AUA516P","Takeoff Clearance",1549641121000,"DEP"
"EZY363E","Runway Entry Change",1549641187000,"DEP"
"NOS436","Runway Change",1549641230000,"DEP"
"NOS436","Runway Entry Change",1549641230000,"DEP"
"EZY152X","Startup Clearance",1549641248000,"DEP"
"EZY152X","Pushback Clearance",1549641257000,"DEP"
"EZY152X","Taxi Clearance",1549641258000,"DEP"
"ADH138","Lineup Clearance",1549641274000,"DEP"
"EZY152X","Runway Entry Change",1549641282000,"DEP"
"ADH138","Takeoff Clearance",1549641287000,"DEP"
"EZY287C","Runway Change",1549641470000,"DEP"
"EZY287C","Runway Entry Change",1549641470000,"DEP"
"ADH124","Startup Clearance",1549641482000,"DEP"
"ADH124","Taxi Clearance",1549641488000,"DEP"
"EZY363E","Lineup Clearance",1549641506000,"DEP"
"ADH124","Runway Entry Change",1549641520000,"DEP"
"EZY363E","Takeoff Clearance",1549641568000,"DEP"
"AEA406","Lineup Clearance",1549641576000,"DEP"
"ADH646","Runway Change",1549641590000,"DEP"
"ADH646","Runway Entry Change",1549641590000,"DEP"
"TAR757","Runway Change",1549641590000,"DEP"
"TAR757","Runway Entry Change",1549641590000,"DEP"
"ADH124","Lineup Clearance",1549641636000,"DEP"
"ADH124","Takeoff Clearance",1549641661000,"DEP"
"AEA406","Takeoff Clearance",1549641699000,"DEP"
"EZY152X","Lineup Clearance",1549641710000,"DEP"
"EZY152X","Takeoff Clearance",1549641748000,"DEP"
"EZY54HY","Runway Change",1549641770000,"DEP"
"EZY54HY","Runway Entry Change",1549641770000,"DEP"
"EZY22XF","Runway Change",1549641830000,"DEP"
"EZY22XF","Runway Entry Change",1549641830000,"DEP"
