id,clearanceType,time,type
"NAPOLI","Runway Change",1549640701000,"DEP"
"BAW13MX","LDT Change",1549640701000,"ARR"
"BAW13MX","Runway Change",1549640701000,"ARR"
"BAW13MX","Runway Exit Change",1549640701000,"ARR"
"EZY84HN","LDT Change",1549640702000,"ARR"
"EZY84HN","Gate Change",1549640702000,"ARR"
"GWI3820","Runway Change",1549640702000,"ARR"
"GWI3820","Gate Change",1549640702000,"ARR"
"EZY80XC","Runway Exit Change",1549640702000,"ARR"
"EZY80XC","LDT Change",1549640703100,"ARR"
"BAW13MX","LDT Change",1549640750100,"ARR"
"GWI3820","LDT Change",1549640703100,"ARR"
"EZY84HN","Runway Change",1549640702000,"ARR"
"NAPOLI","Runway Entry Change",1549640701000,"DEP"
"EZY69BX","Gate Change",1549640701000,"ARR"
"GWI3820","Runway Exit Change",1549640702000,"ARR"
"EZY69BX","LDT Change",1549640703100,"ARR"
"ADH138","Runway Change",1549640701000,"DEP"
"EZY84HN","LDT Change",1549640703100,"ARR"
"EZY80XC","Runway Change",1549640702000,"ARR"
"EZY363E","Runway Change",1549640702000,"DEP"
"EZY80XC","LDT Change",1549640702000,"ARR"
"GWI3820","LDT Change",1549640702000,"ARR"
"BAW13MX","Gate Change",1549640701000,"ARR"
"AUA516P","Runway Entry Change",1549640701000,"DEP"
"ADH138","Runway Entry Change",1549640701000,"DEP"
"EZY80XC","Gate Change",1549640702000,"ARR"
"BAW13MX","LDT Change",1549640703100,"ARR"
"EZY363E","Runway Entry Change",1549640702000,"DEP"
"EZY69BX","Runway Exit Change",1549640701000,"ARR"
"EZY84HN","Runway Exit Change",1549640702000,"ARR"
"AUA516P","Runway Change",1549640701000,"DEP"
"EZY69BX","Runway Change",1549640701000,"ARR"
"EZY69BX","LDT Change",1549640701000,"ARR"
"EZY152X","Runway Change",1549640810100,"DEP"
"EZY152X","Runway Entry Change",1549640810100,"DEP"
"EZY53VK","Runway Change",1549640810100,"ARR"
"EZY53VK","Gate Change",1549640810100,"ARR"
"EZY53VK","Runway Exit Change",1549640810100,"ARR"
"EZY53VK","LDT Change",1549640810100,"ARR"
"AUA516P","Startup Clearance",1549640834100,"DEP"
"EZY69BX","LDT Change",1549640838100,"ARR"
"AUA516P","Taxi Clearance",1549640856200,"DEP"
"BAW13MX","LDT Change",1549640864200,"ARR"
"ADH124","Runway Change",1549640870200,"DEP"
"ADH124","Runway Entry Change",1549640870200,"DEP"
"AEA406","Runway Change",1549640870200,"DEP"
"AEA406","Runway Entry Change",1549640870200,"DEP"
"GWI3820","LDT Change",1549640895200,"ARR"
"ADH138","Startup Clearance",1549640910200,"DEP"
"ADH138","Taxi Clearance",1549640914200,"DEP"
"AUA516P","Landing Clearance",1549640924200,"DEP"
"AEA406","Startup Clearance",1549640950200,"DEP"
"EZY363E","Startup Clearance",1549640950200,"DEP"
"EZY80XC","Landing Clearance",1549640953200,"ARR"
"AEA406","Pushback Clearance",1549640955200,"DEP"
"AUA516P","Lineup Clearance",1549640955200,"DEP"
"EZY363E","Pushback Clearance",1549640959200,"DEP"
"THY4DX","Runway Change",1549640990200,"ARR"
"THY4DX","Gate Change",1549640990200,"ARR"
"THY4DX","Runway Exit Change",1549640990200,"ARR"
"THY4DX","LDT Change",1549640990200,"ARR"
"THY4DX","LDT Change",1549640990200,"ARR"
"ADH138","Landing Clearance",1549641000200,"DEP"
"BAW13MX","LDT Change",1549641004200,"ARR"
"BAW13MX","LDT Change",1549641004200,"ARR"
"BAW13MX","LDT Change",1549641005200,"ARR"
"BAW13MX","LDT Change",1549641006200,"ARR"
"BAW13MX","LDT Change",1549641007200,"ARR"
"BAW13MX","LDT Change",1549641008200,"ARR"
"BAW13MX","LDT Change",1549641009200,"ARR"
"BAW13MX","LDT Change",1549641010200,"ARR"
"BAW13MX","LDT Change",1549641011200,"ARR"
"BAW13MX","LDT Change",1549641012200,"ARR"
"BAW13MX","LDT Change",1549641013200,"ARR"
"BAW13MX","LDT Change",1549641014200,"ARR"
"BAW13MX","LDT Change",1549641015200,"ARR"
"BAW13MX","LDT Change",1549641016200,"ARR"
"BAW13MX","LDT Change",1549641017200,"ARR"
"BAW13MX","LDT Change",1549641018200,"ARR"
"BAW13MX","LDT Change",1549641019200,"ARR"
"BAW13MX","LDT Change",1549641020200,"ARR"
"BAW13MX","LDT Change",1549641021200,"ARR"
"BAW13MX","LDT Change",1549641022200,"ARR"
"BAW13MX","LDT Change",1549641023200,"ARR"
"BAW13MX","LDT Change",1549641024200,"ARR"
"BAW13MX","LDT Change",1549641025200,"ARR"
"BAW13MX","LDT Change",1549641026200,"ARR"
"BAW13MX","LDT Change",1549641028200,"ARR"
"BAW13MX","LDT Change",1549641030200,"ARR"
"BAW13MX","LDT Change",1549641031200,"ARR"
