id,clearanceType,time,type
"NAPOLI","Runway Change",1549641061000,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Runway Change",1549641061000,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Runway Change",1549641061000,"DEP"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"ADH138","Runway Change",1549641061000,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"EZY152X","Runway Change",1549641061000,"DEP"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Startup Clearance",1549641067000,"DEP"
"EZY363E","Startup Clearance",1549641068000,"DEP"
"ADH138","Startup Clearance",1549641068000,"DEP"
"AEA406","Startup Clearance",1549641068000,"DEP"
"AEA406","Pushback Clearance",1549641072000,"DEP"
"ADH138","Taxi Clearance",1549641073000,"DEP"
"EZY363E","Pushback Clearance",1549641073000,"DEP"
"AUA516P","Taxi Clearance",1549641073000,"DEP"
"AEA406","Taxi Clearance",1549641074000,"DEP"
"EZY363E","Taxi Clearance",1549641075000,"DEP"
"AUA516P","Lineup Clearance",1549641097000,"DEP"
"AUA516P","Takeoff Clearance",1549641097000,"DEP"
"AEA406","Runway Entry Change",1549641181000,"DEP"
"EZY363E","Runway Entry Change",1549641214000,"DEP"
"NOS436","Runway Change",1549641230000,"DEP"
"NOS436","Runway Entry Change",1549641230000,"DEP"
"ADH138","Lineup Clearance",1549641259000,"DEP"
"ADH138","Takeoff Clearance",1549641259000,"DEP"
"EZY152X","Startup Clearance",1549641264000,"DEP"
"EZY152X","Pushback Clearance",1549641272000,"DEP"
"EZY152X","Taxi Clearance",1549641274000,"DEP"
"EZY152X","Hold Clearance",1549641281000,"DEP"
"EZY152X","Taxi Clearance",1549641290000,"DEP"
"AEA406","Lineup Clearance",1549641323000,"DEP"
"AEA406","Takeoff Clearance",1549641323000,"DEP"
"EZY363E","Lineup Clearance",1549641432000,"DEP"
"EZY363E","Takeoff Clearance",1549641432000,"DEP"
"EZY287C","Runway Change",1549641470000,"DEP"
"EZY287C","Runway Entry Change",1549641470000,"DEP"
"ADH124","Startup Clearance",1549641488000,"DEP"
"ADH124","Taxi Clearance",1549641515000,"DEP"
"TAR757","Runway Change",1549641590200,"DEP"
"TAR757","Runway Entry Change",1549641590200,"DEP"
"ADH646","Runway Change",1549641590200,"DEP"
"ADH646","Runway Entry Change",1549641590200,"DEP"
"EZY152X","Runway Entry Change",1549641642200,"DEP"
"EZY152X","Taxi Clearance",1549641660200,"DEP"
"ADH124","Lineup Clearance",1549641677200,"DEP"
"ADH124","Takeoff Clearance",1549641677200,"DEP"
"NOS436","Startup Clearance",1549641723200,"DEP"
"NOS436","Taxi Clearance",1549641738200,"DEP"
"EZY54HY","Runway Change",1549641770200,"DEP"
"EZY54HY","Runway Entry Change",1549641770200,"DEP"
"EZY22XF","Runway Change",1549641830200,"DEP"
"EZY22XF","Runway Entry Change",1549641830200,"DEP"
"NOS436","Runway Entry Change",1549641906200,"DEP"
"NOS436","Runway Change",1549641906200,"DEP"
"EZY152X","Runway Change",1549641923200,"DEP"
"EZY152X","Runway Entry Change",1549641923200,"DEP"
"EZY152X","Lineup Clearance",1549641946200,"DEP"
"EZY152X","Takeoff Clearance",1549641946200,"DEP"
"ADH646","Startup Clearance",1549642005200,"DEP"
"EZY54HY","Startup Clearance",1549642006200,"DEP"
"EZY22XF","Startup Clearance",1549642007200,"DEP"
"TAR757","Startup Clearance",1549642007200,"DEP"
"NOS436","Taxi Clearance",1549642056200,"DEP"
"WZZ2TY","Runway Change",1549642070200,"DEP"
"WZZ2TY","Runway Entry Change",1549642070200,"DEP"
"ADH646","Taxi Clearance",1549642089200,"DEP"
"ADH646","Runway Change",1549642122200,"DEP"
"ADH646","Runway Entry Change",1549642122200,"DEP"
"TAR757","Pushback Clearance",1549642165200,"DEP"
"TAR757","Taxi Clearance",1549642172200,"DEP"
"DLH1LC","Runway Change",1549642190200,"DEP"
"DLH1LC","Runway Entry Change",1549642190200,"DEP"
"TAR757","Runway Change",1549642200200,"DEP"
"TAR757","Runway Entry Change",1549642200200,"DEP"
"NOS436","Lineup Clearance",1549642258200,"DEP"
"NOS436","Takeoff Clearance",1549642258200,"DEP"
"EZY22XF","Pushback Clearance",1549642312200,"DEP"
"EZY54HY","Pushback Clearance",1549642322200,"DEP"
"EZY22XF","Taxi Clearance",1549642334200,"DEP"
"EZY54HY","Taxi Clearance",1549642345200,"DEP"
"ADH646","Taxi Clearance",1549642432200,"DEP"
"ADH646","Lineup Clearance",1549642447200,"DEP"
"ADH646","Takeoff Clearance",1549642447200,"DEP"
"EZY22XF","Runway Change",1549642467200,"DEP"
"EZY22XF","Runway Entry Change",1549642467200,"DEP"
"EZY54HY","Runway Change",1549642489200,"DEP"
"EZY54HY","Runway Entry Change",1549642489200,"DEP"
"TAR757","Taxi Clearance",1549642619200,"DEP"
"TAR757","Lineup Clearance",1549642628200,"DEP"
"TAR757","Takeoff Clearance",1549642628200,"DEP"
"EZY963K","Runway Change",1549642730200,"DEP"
"EZY963K","Runway Entry Change",1549642730200,"DEP"
"SWR623J","Runway Change",1549642730200,"DEP"
"SWR623J","Runway Entry Change",1549642730200,"DEP"
"EZY54HY","Lineup Clearance",1549642762200,"DEP"
"EZY54HY","Takeoff Clearance",1549642797200,"DEP"
"MSR706","Runway Change",1549642910200,"DEP"
"MSR706","Runway Entry Change",1549642910200,"DEP"
"EZY22XF","Lineup Clearance",1549642931200,"DEP"
"EZY22XF","Takeoff Clearance",1549642974200,"DEP"
"DLH1HW","Runway Change",1549643030200,"DEP"
"DLH1HW","Runway Entry Change",1549643030200,"DEP"
