id,clearanceType,time,type
"NAPOLI","Runway Change",1549641061000,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Runway Change",1549641061000,"DEP"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"EZY152X","Runway Change",1549641061000,"DEP"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"ADH138","Runway Change",1549641061000,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Runway Change",1549641061000,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Startup Clearance",1549641069000,"DEP"
"ADH138","Startup Clearance",1549641069000,"DEP"
"EZY363E","Startup Clearance",1549641070000,"DEP"
"AEA406","Startup Clearance",1549641070000,"DEP"
"AEA406","Pushback Clearance",1549641108000,"DEP"
"ADH138","Taxi Clearance",1549641188000,"DEP"
"NOS436","Runway Change",1549641230000,"DEP"
"NOS436","Runway Entry Change",1549641230000,"DEP"
"EZY152X","Startup Clearance",1549641297000,"DEP"
"ADH138","Landing Clearance",1549641365000,"DEP"
"AEA406","Taxi Clearance",1549641368000,"DEP"
"ADH138","Lineup Clearance",1549641371000,"DEP"
"AUA516P","Taxi Clearance",1549641396000,"DEP"
"AUA516P","Taxi Clearance",1549641407000,"DEP"
"AUA516P","Runway Entry Change",1549641417000,"DEP"
"EZY287C","Runway Change",1549641470000,"DEP"
"EZY287C","Runway Entry Change",1549641470000,"DEP"
"AUA516P","Landing Clearance",1549641529000,"DEP"
"EZY363E","Pushback Clearance",1549641570000,"DEP"
"TAR757","Runway Change",1549641590000,"DEP"
"TAR757","Runway Entry Change",1549641590000,"DEP"
"ADH646","Runway Change",1549641590000,"DEP"
"ADH646","Runway Entry Change",1549641590000,"DEP"
"ADH138","Takeoff Clearance",1549641592000,"DEP"
"AUA516P","Lineup Clearance",1549641604000,"DEP"
"EZY363E","Taxi Clearance",1549641615000,"DEP"
"AEA406","Landing Clearance",1549641618000,"DEP"
"AUA516P","Takeoff Clearance",1549641677000,"DEP"
"EZY54HY","Runway Change",1549641770000,"DEP"
"EZY54HY","Runway Entry Change",1549641770000,"DEP"
"ADH124","Startup Clearance",1549641776000,"DEP"
"NOS436","Startup Clearance",1549641776000,"DEP"
"AEA406","Lineup Clearance",1549641784000,"DEP"
"AEA406","Takeoff Clearance",1549641808000,"DEP"
"NOS436","Taxi Clearance",1549641813000,"DEP"
"EZY152X","Pushback Clearance",1549641819000,"DEP"
"EZY22XF","Runway Change",1549641830000,"DEP"
"EZY22XF","Runway Entry Change",1549641830000,"DEP"
"NOS436","Landing Clearance",1549641916000,"DEP"
"ADH124","Taxi Clearance",1549641933000,"DEP"
"NOS436","Lineup Clearance",1549641960000,"DEP"
"EZY152X","Taxi Clearance",1549641986000,"DEP"
"EZY287C","Startup Clearance",1549642025000,"DEP"
"TAR757","Startup Clearance",1549642025000,"DEP"
"ADH646","Startup Clearance",1549642026000,"DEP"
"EZY54HY","Startup Clearance",1549642026000,"DEP"
"EZY22XF","Startup Clearance",1549642026000,"DEP"
"NOS436","Takeoff Clearance",1549642052000,"DEP"
"ADH124","Landing Clearance",1549642053000,"DEP"
"ADH124","Lineup Clearance",1549642061000,"DEP"
"EZY363E","Landing Clearance",1549642062000,"DEP"
"WZZ2TY","Runway Change",1549642070000,"DEP"
"WZZ2TY","Runway Entry Change",1549642070000,"DEP"
"ADH124","Takeoff Clearance",1549642168000,"DEP"
"EZY363E","Lineup Clearance",1549642179000,"DEP"
"DLH1LC","Runway Change",1549642190000,"DEP"
"DLH1LC","Runway Entry Change",1549642190000,"DEP"
"EZY363E","Takeoff Clearance",1549642338000,"DEP"
"EZY152X","Landing Clearance",1549642341000,"DEP"
"EZY22XF","Pushback Clearance",1549642346000,"DEP"
"ADH646","Taxi Clearance",1549642350000,"DEP"
"EZY54HY","Pushback Clearance",1549642359000,"DEP"
"EZY152X","Lineup Clearance",1549642390000,"DEP"
"EZY22XF","Taxi Clearance",1549642412000,"DEP"
"EZY54HY","Taxi Clearance",1549642419000,"DEP"
"ADH646","Landing Clearance",1549642430000,"DEP"
"TAR757","Pushback Clearance",1549642438000,"DEP"
"EZY152X","Takeoff Clearance",1549642449000,"DEP"
"ADH646","Lineup Clearance",1549642505000,"DEP"
"ADH646","Takeoff Clearance",1549642571000,"DEP"
"TAR757","Taxi Clearance",1549642640000,"DEP"
"EZY287C","Pushback Clearance",1549642645000,"DEP"
