id,clearanceType,time,type
"NAPOLI","Runway Change",1549641061000,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Runway Change",1549641061000,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Runway Change",1549641061000,"DEP"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"ADH138","Runway Change",1549641061000,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"EZY152X","Runway Change",1549641061000,"DEP"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"AEA406","Startup Clearance",1549641066000,"DEP"
"AUA516P","Startup Clearance",1549641067000,"DEP"
"EZY363E","Startup Clearance",1549641067000,"DEP"
"ADH138","Startup Clearance",1549641067000,"DEP"
"EZY363E","Pushback Clearance",1549641121000,"DEP"
"ADH138","Taxi Clearance",1549641121000,"DEP"
"AUA516P","Taxi Clearance",1549641122000,"DEP"
"AEA406","Pushback Clearance",1549641122000,"DEP"
"EZY363E","Taxi Clearance",1549641123000,"DEP"
"EZY363E","Taxi Clearance",1549641123000,"DEP"
"EZY363E","Taxi Clearance",1549641123000,"DEP"
"EZY363E","Taxi Clearance",1549641123000,"DEP"
"EZY363E","Taxi Clearance",1549641123000,"DEP"
"AEA406","Taxi Clearance",1549641124500,"DEP"
"AUA516P","Lineup Clearance",1549641150500,"DEP"
"AEA406","Runway Entry Change",1549641197500,"DEP"
"EZY363E","Runway Entry Change",1549641200500,"DEP"
"NOS436","Runway Change",1549641230500,"DEP"
"NOS436","Runway Entry Change",1549641230500,"DEP"
"ADH138","Runway Change",1549641253500,"DEP"
"ADH138","Runway Entry Change",1549641253500,"DEP"
"AEA406","Runway Change",1549641262500,"DEP"
"AEA406","Runway Entry Change",1549641262500,"DEP"
"EZY363E","Runway Change",1549641273500,"DEP"
"EZY363E","Runway Entry Change",1549641273500,"DEP"
"EZY152X","Startup Clearance",1549641282500,"DEP"
"EZY152X","Pushback Clearance",1549641292500,"DEP"
"EZY152X","Taxi Clearance",1549641293500,"DEP"
"EZY152X","Runway Change",1549641317600,"DEP"
"EZY152X","Runway Entry Change",1549641317600,"DEP"
"ADH138","Taxi Clearance",1549641366600,"DEP"
"ADH138","Lineup Clearance",1549641400600,"DEP"
"AEA406","Taxi Clearance",1549641432600,"DEP"
"EZY287C","Runway Change",1549641470600,"DEP"
"EZY287C","Runway Entry Change",1549641470600,"DEP"
"ADH138","Takeoff Clearance",1549641471600,"DEP"
"AEA406","Lineup Clearance",1549641521600,"DEP"
"AEA406","Takeoff Clearance",1549641554600,"DEP"
"TAR757","Runway Change",1549641590600,"DEP"
"TAR757","Runway Entry Change",1549641590600,"DEP"
"ADH646","Runway Change",1549641590600,"DEP"
"ADH646","Runway Entry Change",1549641590600,"DEP"
"EZY363E","Lineup Clearance",1549641630600,"DEP"
"EZY363E","Takeoff Clearance",1549641678600,"DEP"
"EZY152X","Runway Change",1549641747600,"DEP"
"EZY152X","Runway Entry Change",1549641747600,"DEP"
"EZY152X","Runway Change",1549641753600,"DEP"
"EZY152X","Runway Entry Change",1549641753600,"DEP"
"EZY152X","Runway Entry Change",1549641757600,"DEP"
"EZY54HY","Runway Change",1549641770600,"DEP"
"EZY54HY","Runway Entry Change",1549641770600,"DEP"
"EZY152X","Lineup Clearance",1549641775600,"DEP"
"EZY152X","Takeoff Clearance",1549641778600,"DEP"
"EZY22XF","Runway Change",1549641830600,"DEP"
"EZY22XF","Runway Entry Change",1549641830600,"DEP"
"AUA516P","Takeoff Clearance",1549641870600,"DEP"
