id,clearanceType,time,type
"ADH138","Runway Change",1549641062100,"DEP"
"ADH138","Runway Entry Change",1549641062100,"DEP"
"AUA516P","Runway Change",1549641062100,"DEP"
"AUA516P","Runway Entry Change",1549641062100,"DEP"
"NAPOLI","Runway Change",1549641063100,"DEP"
"NAPOLI","Runway Entry Change",1549641063100,"DEP"
"ADH124","Runway Change",1549641063100,"DEP"
"ADH124","Runway Entry Change",1549641063100,"DEP"
"EZY80XC","Runway Change",1549641063100,"ARR"
"EZY80XC","Gate Change",1549641063100,"ARR"
"EZY80XC","Runway Exit Change",1549641063100,"ARR"
"EZY80XC","LDT Change",1549641063100,"ARR"
"EZY69BX","Runway Change",1549641063100,"ARR"
"EZY69BX","Gate Change",1549641063100,"ARR"
"EZY69BX","Runway Exit Change",1549641063100,"ARR"
"EZY69BX","LDT Change",1549641063100,"ARR"
"AEA406","Runway Change",1549641064100,"DEP"
"AEA406","Runway Entry Change",1549641064100,"DEP"
"BAW13MX","Runway Change",1549641064100,"ARR"
"BAW13MX","Gate Change",1549641064100,"ARR"
"BAW13MX","Runway Exit Change",1549641064100,"ARR"
"BAW13MX","LDT Change",1549641064100,"ARR"
"EZY84HN","Runway Change",1549641065100,"ARR"
"EZY84HN","Gate Change",1549641065100,"ARR"
"EZY84HN","Runway Exit Change",1549641065100,"ARR"
"EZY84HN","LDT Change",1549641065100,"ARR"
"EZY53VK","Runway Change",1549641065100,"ARR"
"EZY53VK","Gate Change",1549641065100,"ARR"
"EZY53VK","Runway Exit Change",1549641065100,"ARR"
"EZY53VK","LDT Change",1549641065100,"ARR"
"EZY363E","Runway Change",1549641065100,"DEP"
"EZY363E","Runway Entry Change",1549641065100,"DEP"
"THY4DX","Runway Change",1549641066100,"ARR"
"THY4DX","Gate Change",1549641066100,"ARR"
"THY4DX","Runway Exit Change",1549641066100,"ARR"
"THY4DX","LDT Change",1549641066100,"ARR"
"EZY152X","Runway Change",1549641066100,"DEP"
"EZY152X","Runway Entry Change",1549641066100,"DEP"
"AUG20000","Runway Change",1549641066100,"ARR"
"AUG20000","Gate Change",1549641066100,"ARR"
"AUG20000","LDT Change",1549641066100,"ARR"
"AUG20000","Runway Exit Change",1549641066100,"ARR"
"GWI3820","Runway Change",1549641066100,"ARR"
"GWI3820","Gate Change",1549641066100,"ARR"
"GWI3820","Runway Exit Change",1549641066100,"ARR"
"GWI3820","LDT Change",1549641066100,"ARR"
"BAW13MX","LDT Change",1549641069100,"ARR"
"THY4DX","LDT Change",1549641069100,"ARR"
"EZY69BX","LDT Change",1549641069100,"ARR"
"EZY53VK","LDT Change",1549641070100,"ARR"
"EZY84HN","LDT Change",1549641070100,"ARR"
"EZY80XC","LDT Change",1549641070100,"ARR"
"ADH138","Startup Clearance",1549641076100,"DEP"
"AUA516P","Startup Clearance",1549641079100,"DEP"
"ADH138","Taxi Clearance",1549641085100,"DEP"
"AUA516P","Taxi Clearance",1549641087900,"DEP"
"EZY80XC","LDT Change",1549641133900,"ARR"
"BEL6DR","Runway Change",1549641170900,"ARR"
"BEL6DR","Gate Change",1549641170900,"ARR"
"BEL6DR","Runway Exit Change",1549641170900,"ARR"
"BEL6DR","LDT Change",1549641170900,"ARR"
"BEL6DR","LDT Change",1549641170900,"ARR"
"EZY80XC","Landing Clearance",1549641176900,"ARR"
"AUG20000","LDT Change",1549641202900,"ARR"
"EZY80XC","LDT Change",1549641203900,"ARR"
"GWI3820","LDT Change",1549641204900,"ARR"
"NOS436","Runway Change",1549641230900,"DEP"
"NOS436","Runway Entry Change",1549641230900,"DEP"
"DLH252","Runway Change",1549641290600,"ARR"
"DLH252","Gate Change",1549641290600,"ARR"
"DLH252","LDT Change",1549641290600,"ARR"
"DLH252","Runway Exit Change",1549641290600,"ARR"
"DLH252","LDT Change",1549641290600,"ARR"
"EZY69BX","LDT Change",1549641323600,"ARR"
"GWI3820","Landing Clearance",1549641341700,"ARR"
"BAW13MX","Landing Clearance",1549641343700,"ARR"
"GWI3820","LDT Change",1549641357700,"ARR"
"EZY69BX","LDT Change",1549641364700,"ARR"
"EZY80XC","Taxi Clearance",1549641365700,"ARR"
"GWI3820","LDT Change",1549641443700,"ARR"
"BAW13MX","LDT Change",1549641462700,"ARR"
"EZY287C","Runway Change",1549641470700,"DEP"
"EZY287C","Runway Entry Change",1549641470700,"DEP"
"EZY84HN","LDT Change",1549641480700,"ARR"
"THY4DX","LDT Change",1549641504700,"ARR"
"EZY69BX","LDT Change",1549641509700,"ARR"
"EZY294F","Runway Change",1549641530700,"ARR"
"EZY294F","Gate Change",1549641530700,"ARR"
"EZY294F","Runway Exit Change",1549641530700,"ARR"
"EZY294F","LDT Change",1549641530700,"ARR"
"EZY294F","LDT Change",1549641530700,"ARR"
"EZY69BX","LDT Change",1549641538700,"ARR"
"EZY69BX","LDT Change",1549641564700,"ARR"
"FIN795T","Runway Change",1549641590700,"ARR"
"FIN795T","Gate Change",1549641590700,"ARR"
"FIN795T","Runway Exit Change",1549641590700,"ARR"
"FIN795T","LDT Change",1549641590700,"ARR"
"TAR757","Runway Change",1549641590700,"DEP"
"TAR757","Runway Entry Change",1549641590700,"DEP"
"ADH646","Runway Change",1549641590700,"DEP"
"ADH646","Runway Entry Change",1549641590700,"DEP"
"FIN795T","LDT Change",1549641590700,"ARR"
"THY4DX","LDT Change",1549641727700,"ARR"
"EZY54HY","Runway Change",1549641770700,"DEP"
"EZY54HY","Runway Entry Change",1549641770700,"DEP"
"EZY266Y","Runway Change",1549641770700,"ARR"
"EZY266Y","Gate Change",1549641770700,"ARR"
"EZY266Y","Runway Exit Change",1549641770700,"ARR"
"EZY266Y","LDT Change",1549641770700,"ARR"
"EZY266Y","LDT Change",1549641770700,"ARR"
"EZY69BX","LDT Change",1549641775700,"ARR"
"EZY53VK","LDT Change",1549641787700,"ARR"
"EZY22XF","Runway Change",1549641830700,"DEP"
"EZY22XF","Runway Entry Change",1549641830700,"DEP"
"EZY69BX","LDT Change",1549641874700,"ARR"
"EZY53VK","LDT Change",1549641893700,"ARR"
"EZY69BX","LDT Change",1549641897700,"ARR"
"DLH252","LDT Change",1549641911700,"ARR"
"BEL6DR","LDT Change",1549641916700,"ARR"
"EZY53VK","LDT Change",1549641920700,"ARR"
"THY4DX","LDT Change",1549641921700,"ARR"
"DLH252","LDT Change",1549642003700,"ARR"
"THY4DX","LDT Change",1549642006700,"ARR"
"EZY10UM","Runway Change",1549642010700,"ARR"
"EZY10UM","LDT Change",1549642010700,"ARR"
"EZY10UM","Gate Change",1549642010700,"ARR"
"EZY10UM","LDT Change",1549642010700,"ARR"
"EZY10UM","Runway Exit Change",1549642010700,"ARR"
"THY4DX","LDT Change",1549642012700,"ARR"
"DLH252","LDT Change",1549642012700,"ARR"
"BEL6DR","LDT Change",1549642038700,"ARR"
"ADH138","Startup Clearance",1549641076100,"DEP"
"AEA406","Runway Entry Change",1549641064100,"DEP"
"EZY22XF","Runway Entry Change",1549641830700,"DEP"
"EZY294F","LDT Change",1549641530700,"ARR"
"EZY266Y","Gate Change",1549641770700,"ARR"
"THY4DX","LDT Change",1549642012700,"ARR"
"NOS436","Runway Change",1549641230900,"DEP"
"EZY53VK","LDT Change",1549641893700,"ARR"
"BEL6DR","Runway Change",1549641170900,"ARR"
"EZY53VK","LDT Change",1549641070100,"ARR"
"EZY69BX","LDT Change",1549641874700,"ARR"
"EZY152X","Runway Change",1549641066100,"DEP"
"EZY53VK","Gate Change",1549641065100,"ARR"
"EZY10UM","Runway Exit Change",1549642010700,"ARR"
"EZY287C","Runway Entry Change",1549641470700,"DEP"
"FIN795T","Gate Change",1549641590700,"ARR"
"EZY10UM","LDT Change",1549642010700,"ARR"
"EZY10UM","Gate Change",1549642010700,"ARR"
"NOS436","Runway Entry Change",1549641230900,"DEP"
"EZY84HN","Runway Change",1549641065100,"ARR"
"AUG20000","Gate Change",1549641066100,"ARR"
"BAW13MX","LDT Change",1549641462700,"ARR"
"GWI3820","LDT Change",1549641443700,"ARR"
"EZY363E","Runway Change",1549641065100,"DEP"
"FIN795T","LDT Change",1549641590700,"ARR"
"BAW13MX","Landing Clearance",1549641343700,"ARR"
"FIN795T","Runway Change",1549641590700,"ARR"
"EZY69BX","LDT Change",1549641564700,"ARR"
"EZY10UM","LDT Change",1549642010700,"ARR"
"EZY84HN","LDT Change",1549641065100,"ARR"
"AEA406","Runway Change",1549641064100,"DEP"
"EZY69BX","LDT Change",1549641323600,"ARR"
"EZY294F","Gate Change",1549641530700,"ARR"
"ADH138","Runway Entry Change",1549641062100,"DEP"
"EZY84HN","LDT Change",1549641480700,"ARR"
"EZY294F","Runway Change",1549641530700,"ARR"
"THY4DX","LDT Change",1549641921700,"ARR"
"DLH252","LDT Change",1549642003700,"ARR"
"EZY266Y","LDT Change",1549641770700,"ARR"
"EZY69BX","LDT Change",1549641063100,"ARR"
"BEL6DR","LDT Change",1549642038700,"ARR"
"DLH252","Runway Exit Change",1549641290600,"ARR"
"EZY69BX","LDT Change",1549641069100,"ARR"
"GWI3820","Gate Change",1549641066100,"ARR"
"EZY80XC","LDT Change",1549641063100,"ARR"
"EZY69BX","LDT Change",1549641775700,"ARR"
"DLH252","Runway Change",1549641290600,"ARR"
"DLH252","LDT Change",1549641290600,"ARR"
"EZY84HN","LDT Change",1549641070100,"ARR"
"BEL6DR","LDT Change",1549641916700,"ARR"
"EZY84HN","Runway Exit Change",1549641065100,"ARR"
"EZY80XC","Landing Clearance",1549641176900,"ARR"
"BAW13MX","LDT Change",1549641069100,"ARR"
"BEL6DR","Runway Exit Change",1549641170900,"ARR"
"BAW13MX","Runway Exit Change",1549641064100,"ARR"
"EZY53VK","LDT Change",1549641920700,"ARR"
"GWI3820","Runway Change",1549641066100,"ARR"
"BEL6DR","LDT Change",1549641170900,"ARR"
"THY4DX","LDT Change",1549641504700,"ARR"
"EZY69BX","LDT Change",1549641509700,"ARR"
"EZY53VK","LDT Change",1549641065100,"ARR"
"AUG20000","LDT Change",1549641202900,"ARR"
"THY4DX","LDT Change",1549641727700,"ARR"
"FIN795T","Runway Exit Change",1549641590700,"ARR"
"EZY80XC","LDT Change",1549641070100,"ARR"
"EZY69BX","LDT Change",1549641538700,"ARR"
"EZY294F","Runway Exit Change",1549641530700,"ARR"
"GWI3820","Landing Clearance",1549641341700,"ARR"
"EZY22XF","Runway Change",1549641830700,"DEP"
"BAW13MX","Runway Change",1549641064100,"ARR"
"EZY53VK","Runway Exit Change",1549641065100,"ARR"
"ADH646","Runway Change",1549641590700,"DEP"
"EZY363E","Runway Entry Change",1549641065100,"DEP"
"EZY294F","LDT Change",1549641530700,"ARR"
"DLH252","LDT Change",1549642012700,"ARR"
"EZY80XC","LDT Change",1549641203900,"ARR"
"EZY287C","Runway Change",1549641470700,"DEP"
"DLH252","Gate Change",1549641290600,"ARR"
"ADH646","Runway Entry Change",1549641590700,"DEP"
"EZY80XC","Taxi Clearance",1549641365700,"ARR"
"EZY54HY","Runway Entry Change",1549641770700,"DEP"
"GWI3820","LDT Change",1549641357700,"ARR"
"DLH252","LDT Change",1549641290600,"ARR"
"AUA516P","Runway Change",1549641062100,"DEP"
"DLH252","LDT Change",1549641911700,"ARR"
"EZY69BX","LDT Change",1549641897700,"ARR"
"AUG20000","LDT Change",1549641066100,"ARR"
"AUG20000","Runway Exit Change",1549641066100,"ARR"
"GWI3820","LDT Change",1549641066100,"ARR"
"THY4DX","Runway Exit Change",1549641066100,"ARR"
"THY4DX","LDT Change",1549641066100,"ARR"
"EZY53VK","LDT Change",1549641787700,"ARR"
"ADH124","Runway Change",1549641063100,"DEP"
"TAR757","Runway Entry Change",1549641590700,"DEP"
"EZY54HY","Runway Change",1549641770700,"DEP"
"EZY152X","Runway Entry Change",1549641066100,"DEP"
"EZY69BX","Gate Change",1549641063100,"ARR"
"AUA516P","Runway Entry Change",1549641062100,"DEP"
"EZY84HN","Gate Change",1549641065100,"ARR"
"BAW13MX","LDT Change",1549641064100,"ARR"
"NAPOLI","Runway Change",1549641063100,"DEP"
"EZY10UM","Runway Change",1549642010700,"ARR"
"AUA516P","Taxi Clearance",1549641087900,"DEP"
"ADH138","Runway Change",1549641062100,"DEP"
"EZY266Y","Runway Change",1549641770700,"ARR"
"AUG20000","Runway Change",1549641066100,"ARR"
"EZY80XC","Runway Exit Change",1549641063100,"ARR"
"AUA516P","Startup Clearance",1549641079100,"DEP"
"EZY80XC","Gate Change",1549641063100,"ARR"
"ADH124","Runway Entry Change",1549641063100,"DEP"
"BEL6DR","Gate Change",1549641170900,"ARR"
"EZY69BX","Runway Change",1549641063100,"ARR"
"THY4DX","Runway Change",1549641066100,"ARR"
"THY4DX","LDT Change",1549642006700,"ARR"
"EZY80XC","LDT Change",1549641133900,"ARR"
"BEL6DR","LDT Change",1549641170900,"ARR"
"NAPOLI","Runway Entry Change",1549641063100,"DEP"
"FIN795T","LDT Change",1549641590700,"ARR"
"EZY266Y","Runway Exit Change",1549641770700,"ARR"
"GWI3820","Runway Exit Change",1549641066100,"ARR"
"THY4DX","LDT Change",1549641069100,"ARR"
"THY4DX","Gate Change",1549641066100,"ARR"
"ADH138","Taxi Clearance",1549641085100,"DEP"
"GWI3820","LDT Change",1549641204900,"ARR"
"EZY266Y","LDT Change",1549641770700,"ARR"
"TAR757","Runway Change",1549641590700,"DEP"
"BAW13MX","Gate Change",1549641064100,"ARR"
"EZY69BX","Runway Exit Change",1549641063100,"ARR"
"EZY53VK","Runway Change",1549641065100,"ARR"
"EZY80XC","Runway Change",1549641063100,"ARR"
"EZY69BX","LDT Change",1549641364700,"ARR"
