id,clearanceType,time,type
"EZY363E","Runway Change",1549641061000,"DEP"
"ADH138","Runway Change",1549641061000,"DEP"
"AUA516P","Runway Change",1549641061000,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"EZY152X","Runway Change",1549641061000,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
"NAPOLI","Runway Change",1549641061000,"DEP"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"AEA406","Startup Clearance",1549641067000,"DEP"
"AUA516P","Startup Clearance",1549641071000,"DEP"
"EZY363E","Startup Clearance",1549641071000,"DEP"
"AEA406","Pushback Clearance",1549641114000,"DEP"
"EZY363E","Pushback Clearance",1549641118000,"DEP"
"ADH138","Startup Clearance",1549641211000,"DEP"
"NOS436","Runway Change",1549641230000,"DEP"
"NOS436","Runway Entry Change",1549641230000,"DEP"
"AUA516P","Taxi Clearance",1549641232000,"DEP"
"ADH138","Taxi Clearance",1549641236000,"DEP"
"EZY152X","Startup Clearance",1549641252000,"DEP"
"AEA406","Taxi Clearance",1549641321000,"DEP"
"AUA516P","Landing Clearance",1549641327000,"DEP"
"AUA516P","Lineup Clearance",1549641334000,"DEP"
"AUA516P","Takeoff Clearance",1549641334000,"DEP"
"EZY363E","Taxi Clearance",1549641388000,"DEP"
"ADH138","Landing Clearance",1549641398000,"DEP"
"ADH138","Lineup Clearance",1549641407000,"DEP"
"ADH138","Takeoff Clearance",1549641431000,"DEP"
"EZY287C","Runway Change",1549641470000,"DEP"
"EZY287C","Runway Entry Change",1549641470000,"DEP"
"AEA406","Landing Clearance",1549641517000,"DEP"
"AEA406","Lineup Clearance",1549641526000,"DEP"
"EZY152X","Pushback Clearance",1549641558000,"DEP"
"AEA406","Takeoff Clearance",1549641571000,"DEP"
"TAR757","Runway Entry Change",1549641590000,"DEP"
"ADH646","Runway Change",1549641590000,"DEP"
"TAR757","Runway Change",1549641590000,"DEP"
"ADH646","Runway Entry Change",1549641590000,"DEP"
"EZY363E","Runway Entry Change",1549641619000,"DEP"
"ADH124","Startup Clearance",1549641657000,"DEP"
"NOS436","Startup Clearance",1549641657000,"DEP"
"NOS436","Taxi Clearance",1549641686100,"DEP"
"EZY54HY","Runway Change",1549641770100,"DEP"
"EZY54HY","Runway Entry Change",1549641770100,"DEP"
"EZY363E","Runway Change",1549641790100,"DEP"
"EZY363E","Runway Entry Change",1549641790100,"DEP"
"EZY363E","Taxi Clearance",1549641795100,"DEP"
"EZY363E","Taxi Clearance",1549641819100,"DEP"
"EZY363E","Landing Clearance",1549641825100,"DEP"
"EZY22XF","Runway Change",1549641830100,"DEP"
"EZY22XF","Runway Entry Change",1549641830100,"DEP"
"EZY363E","Lineup Clearance",1549641836100,"DEP"
"EZY152X","Taxi Clearance",1549641880100,"DEP"
"ADH124","Taxi Clearance",1549641883100,"DEP"
"EZY363E","Takeoff Clearance",1549641907100,"DEP"
"NOS436","Landing Clearance",1549641948100,"DEP"
"NOS436","Lineup Clearance",1549641950100,"DEP"
"ADH124","Landing Clearance",1549642011100,"DEP"
"NOS436","Takeoff Clearance",1549642037100,"DEP"
"ADH124","Lineup Clearance",1549642040100,"DEP"
"WZZ2TY","Runway Change",1549642070100,"DEP"
"WZZ2TY","Runway Entry Change",1549642070100,"DEP"
"EZY152X","Runway Entry Change",1549642109100,"DEP"
"ADH124","Takeoff Clearance",1549642109100,"DEP"
"EZY152X","Landing Clearance",1549642113100,"DEP"
"EZY152X","Lineup Clearance",1549642140100,"DEP"
"EZY152X","Takeoff Clearance",1549642140100,"DEP"
"DLH1LC","Runway Change",1549642190100,"DEP"
"DLH1LC","Runway Entry Change",1549642190100,"DEP"
