position,scenario,exercise,trafficType,objectId,timestamp,visible,authorized,moving,speed,status,phase,name,creator,heading,droneType,onlyRadar
{"lat":"45.65124645550718","lng":"8.674991077279474"},"LIMC","2022-06-15 09:59:15.489","drone","S5fSxGF1A6TVuUjyQTvJ",1549640700000,false,false,false,3,"ok","none","Drone_01","Maurizio - Flutter App",0,"1FP8D5Gx2nCkwsXKiTPb","true"
{"lat":"45.635728948654624","lng":"8.713235977860014"},"LIMC","2022-06-15 09:59:15.489","drone","apQenhnl2BcAmwR8yQ1L",1549640706000,false,true,true,4,"ok","none","Drone_05","Maurizio - Flutter App",115,"zEctzVjoRiZ7T5aBTe6J","false"
{"lat":"45.635791814381236","lng":"8.713050869215206"},"LIMC","2022-06-15 09:59:15.489","drone","apQenhnl2BcAmwR8yQ1L",1549640701000,false,true,true,4,"ok","none","Drone_05","Maurizio - Flutter App",0,"zEctzVjoRiZ7T5aBTe6J","true"
{"lat":"44.93647107265824","lng":"8.149688886716888"},"LIMC","2022-06-15 09:59:15.489","plane","BAW13MX",1549640706000,true,true,false,182,"ok","AIRBORNE","BAW13MX","eArts",87,"UNKNOW","false"
{"lat":"46.01265310745663","lng":"8.57023951282045"},"LIMC","2022-06-15 09:59:15.489","plane","EZY69BX",1549640706000,true,true,false,194,"ok","AIRBORNE","EZY69BX","eArts",152,"UNKNOW","false"
{"lat":"44.936729730917854","lng":"8.156576911761796"},"LIMC","2022-06-15 09:59:15.489","plane","BAW13MX",1549640707000,true,true,false,182,"ok","AIRBORNE","BAW13MX","eArts",87,"UNKNOW","false"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-06-15 09:59:15.489","plane","NAPOLI",1549640707000,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.65124645550718","lng":"8.674991077279474"},"LIMC","2022-06-15 09:59:15.489","drone","S5fSxGF1A6TVuUjyQTvJ",1549640708000,false,false,false,3,"ok","none","Drone_01","Maurizio - Flutter App",0,"1FP8D5Gx2nCkwsXKiTPb","true"
{"lat":"45.635666082928005","lng":"8.713421086504823"},"LIMC","2022-06-15 09:59:15.489","drone","apQenhnl2BcAmwR8yQ1L",1549640709000,false,true,true,4,"ok","none","Drone_05","Maurizio - Flutter App",115,"zEctzVjoRiZ7T5aBTe6J","false"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-06-15 09:59:15.489","plane","NAPOLI",1549640709000,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.61442023008934","lng":"8.861496352531777"},"LIMC","2022-06-15 09:59:15.489","plane","GWI3820",1549640710000,true,true,false,172,"ok","AIRBORNE","GWI3820","eArts",164,"UNKNOW","false"
{"lat":"46.000400832718704","lng":"8.579645043015711"},"LIMC","2022-06-15 09:59:15.489","plane","EZY69BX",1549640713000,true,true,false,194,"ok","AIRBORNE","EZY69BX","eArts",152,"UNKNOW","false"
{"lat":"45.625973455795105","lng":"8.719449853566177"},"LIMC","2022-06-15 09:59:15.489","plane","ADH138",1549640713000,true,true,false,0,"ok","STATIONARY","ADH138","eArts",79,"UNKNOW","false"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-06-15 09:59:15.489","plane","NAPOLI",1549640715000,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-06-15 09:59:15.489","plane","NAPOLI",1549640721000,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.65911022811112","lng":"8.766234253261342"},"LIMC","2022-06-15 09:59:15.489","drone","v34t9lLwde0ppA7JePeA",1549640721000,false,false,false,3,"ok","none","Drone_04","Maurizio - Flutter App",0,"zEctzVjoRiZ7T5aBTe6J","true"
{"lat":"45.625973455795105","lng":"8.719449853566177"},"LIMC","2022-06-15 09:59:15.489","plane","ADH138",1549640722000,true,true,false,0,"ok","STATIONARY","ADH138","eArts",79,"UNKNOW","false"
{"lat":"45.63080794750029","lng":"8.759877628182794"},"LIMC","2022-06-15 09:59:15.489","drone","leSaglYqjSfHsvmZi17s",1549640725000,false,false,false,3,"ok","none","Drone_03","Maurizio - Flutter App",0,"qJfB2EiRwZzorBCifwNH","true"
{"lat":"45.1014411676925","lng":"8.491510204336496"},"LIMC","2022-06-15 09:59:15.489","plane","EZY80XC",1549640726000,true,true,false,158,"ok","AIRBORNE","EZY80XC","eArts",43,"UNKNOW","false"
{"lat":"45.65124645550718","lng":"8.674991077279474"},"LIMC","2022-06-15 09:59:15.489","drone","S5fSxGF1A6TVuUjyQTvJ",1549640727000,false,false,false,3,"ok","none","Drone_01","Maurizio - Flutter App",0,"1FP8D5Gx2nCkwsXKiTPb","true"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-06-15 09:59:15.489","plane","NAPOLI",1549640727000,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.625973455795105","lng":"8.719449853566177"},"LIMC","2022-06-15 09:59:15.489","plane","ADH138",1549640728000,true,true,false,0,"ok","STATIONARY","ADH138","eArts",79,"UNKNOW","false"
{"lat":"45.62350454038133","lng":"8.693334474992792"},"LIMC","2022-06-15 09:59:15.489","drone","lyc5dHXSs2xpx7s8UM2p",1549640730000,false,false,true,6,"ok","none","Drone_02","Maurizio - Flutter App",99,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"46.21713763447336","lng":"8.480226156629326"},"LIMC","2022-06-15 09:59:15.489","plane","EZY84HN",1549640732000,true,true,false,201,"ok","AIRBORNE","EZY84HN","eArts",175,"UNKNOW","false"
{"lat":"45.65911022811112","lng":"8.766234253261342"},"LIMC","2022-06-15 09:59:15.489","drone","v34t9lLwde0ppA7JePeA",1549640733000,false,false,false,3,"ok","none","Drone_04","Maurizio - Flutter App",0,"zEctzVjoRiZ7T5aBTe6J","true"
{"lat":"45.57926585388123","lng":"8.875467578039832"},"LIMC","2022-06-15 09:59:15.489","plane","GWI3820",1549640734000,true,true,false,168,"ok","AIRBORNE","GWI3820","eArts",164,"UNKNOW","false"
{"lat":"45.110697809548356","lng":"8.503588473682324"},"LIMC","2022-06-15 09:59:15.489","plane","EZY80XC",1549640735000,true,true,false,156,"ok","AIRBORNE","EZY80XC","eArts",43,"UNKNOW","false"
{"lat":"45.635241739273354","lng":"8.714670569857283"},"LIMC","2022-06-15 09:59:15.489","drone","apQenhnl2BcAmwR8yQ1L",1549640736000,false,true,true,4,"ok","none","Drone_05","Maurizio - Flutter App",115,"zEctzVjoRiZ7T5aBTe6J","false"
{"lat":"45.11274979557235","lng":"8.50626671001518"},"LIMC","2022-06-15 09:59:15.489","plane","EZY80XC",1549640737000,true,true,false,156,"ok","AIRBORNE","EZY80XC","eArts",43,"UNKNOW","false"
{"lat":"45.63080794750029","lng":"8.759877628182794"},"LIMC","2022-06-15 09:59:15.489","drone","leSaglYqjSfHsvmZi17s",1549640739000,false,false,false,3,"ok","none","Drone_03","Maurizio - Flutter App",0,"qJfB2EiRwZzorBCifwNH","true"
{"lat":"45.625973455795105","lng":"8.719449853566177"},"LIMC","2022-06-15 09:59:15.489","plane","ADH138",1549640740000,true,true,false,0,"ok","STATIONARY","ADH138","eArts",79,"UNKNOW","false"
{"lat":"45.65911022811112","lng":"8.766234253261342"},"LIMC","2022-06-15 09:59:15.489","drone","v34t9lLwde0ppA7JePeA",1549640741000,false,false,false,3,"ok","none","Drone_04","Maurizio - Flutter App",0,"zEctzVjoRiZ7T5aBTe6J","true"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-06-15 09:59:15.489","plane","NAPOLI",1549640742000,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.64605738463119","lng":"8.725169731353391"},"LIMC","2022-06-15 09:59:15.489","plane","EZY363E",1549640743000,true,true,false,0,"ok","STATIONARY","EZY363E","eArts",259,"UNKNOW","false"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-06-15 09:59:15.489","plane","NAPOLI",1549640743000,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.9531861441357","lng":"8.6158453882783"},"LIMC","2022-06-15 09:59:15.489","plane","EZY69BX",1549640744000,true,true,false,192,"ok","AIRBORNE","EZY69BX","eArts",152,"UNKNOW","false"
{"lat":"45.63511290080779","lng":"8.71503850892736"},"LIMC","2022-06-15 09:59:15.489","drone","apQenhnl2BcAmwR8yQ1L",1549640744000,true,true,true,4,"ok","none","Drone_05","Maurizio - Flutter App",119,"zEctzVjoRiZ7T5aBTe6J","false"
{"lat":"45.63080794750029","lng":"8.759877628182794"},"LIMC","2022-06-15 09:59:15.489","drone","leSaglYqjSfHsvmZi17s",1549640744000,false,false,false,3,"ok","none","Drone_03","Maurizio - Flutter App",0,"qJfB2EiRwZzorBCifwNH","true"
{"lat":"45.64605738463119","lng":"8.725169731353391"},"LIMC","2022-06-15 09:59:15.489","plane","EZY363E",1549640745000,true,true,false,0,"ok","STATIONARY","EZY363E","eArts",259,"UNKNOW","false"
{"lat":"45.625973455795105","lng":"8.719449853566177"},"LIMC","2022-06-15 09:59:15.489","plane","ADH138",1549640746000,true,true,false,0,"ok","STATIONARY","ADH138","eArts",79,"UNKNOW","false"
{"lat":"45.560581906208434","lng":"8.882885648491708"},"LIMC","2022-06-15 09:59:15.489","plane","GWI3820",1549640747000,true,true,false,167,"ok","AIRBORNE","GWI3820","eArts",164,"UNKNOW","false"
{"lat":"45.62043065925101","lng":"8.720971821513615"},"LIMC","2022-06-15 09:59:15.489","plane","AUA516P",1549640748000,true,true,false,0,"ok","STATIONARY","AUA516P","eArts",80,"UNKNOW","false"
{"lat":"45.625973455795105","lng":"8.719449853566177"},"LIMC","2022-06-15 09:59:15.489","plane","ADH138",1549640751000,true,true,false,0,"ok","STATIONARY","ADH138","eArts",79,"UNKNOW","false"
{"lat":"46.183168369082736","lng":"8.485080564080986"},"LIMC","2022-06-15 09:59:15.489","plane","EZY84HN",1549640751000,true,true,false,201,"ok","AIRBORNE","EZY84HN","eArts",175,"UNKNOW","false"
{"lat":"46.18138378852781","lng":"8.485335425223454"},"LIMC","2022-06-15 09:59:15.489","plane","EZY84HN",1549640752000,true,true,false,200,"ok","AIRBORNE","EZY84HN","eArts",175,"UNKNOW","false"
{"lat":"45.6233013302122","lng":"8.695085035352573"},"LIMC","2022-06-15 09:59:15.489","drone","lyc5dHXSs2xpx7s8UM2p",1549640753000,false,false,true,6,"ok","none","Drone_02","Maurizio - Flutter App",99,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.64605738463119","lng":"8.725169731353391"},"LIMC","2022-06-15 09:59:15.489","plane","EZY363E",1549640755000,true,true,false,0,"ok","STATIONARY","EZY363E","eArts",259,"UNKNOW","false"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-06-15 09:59:15.489","plane","NAPOLI",1549640755000,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.63080794750029","lng":"8.759877628182794"},"LIMC","2022-06-15 09:59:15.489","drone","leSaglYqjSfHsvmZi17s",1549640759000,false,false,false,3,"ok","none","Drone_03","Maurizio - Flutter App",0,"qJfB2EiRwZzorBCifwNH","true"
{"lat":"45.63080794750029","lng":"8.759877628182794"},"LIMC","2022-06-15 09:59:15.489","drone","leSaglYqjSfHsvmZi17s",1549640700000,false,false,false,3,"ok","none","Drone_03","Maurizio - Flutter App",0,"qJfB2EiRwZzorBCifwNH","true"
{"lat":"45.64605738463119","lng":"8.725169731353391"},"LIMC","2022-06-15 09:59:15.489","plane","EZY363E",1549640760000,true,true,false,0,"ok","STATIONARY","EZY363E","eArts",259,"UNKNOW","false"
{"lat":"45.07840942408867","lng":"8.461482208490047"},"LIMC","2022-06-15 09:59:15.489","plane","EZY80XC",1549640706000,true,true,false,162,"ok","AIRBORNE","EZY80XC","eArts",43,"UNKNOW","false"
{"lat":"45.62323948363898","lng":"8.695617814592506"},"LIMC","2022-06-15 09:59:15.489","drone","lyc5dHXSs2xpx7s8UM2p",1549640760000,false,false,true,6,"ok","none","Drone_02","Maurizio - Flutter App",99,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.63574466508627","lng":"8.713189700698813"},"LIMC","2022-06-15 09:59:15.489","drone","apQenhnl2BcAmwR8yQ1L",1549640706000,false,true,true,4,"ok","none","Drone_05","Maurizio - Flutter App",115,"zEctzVjoRiZ7T5aBTe6J","false"
{"lat":"44.941277904790624","lng":"8.279583164738643"},"LIMC","2022-06-15 09:59:15.489","plane","BAW13MX",1549640761000,true,true,false,179,"ok","AIRBORNE","BAW13MX","eArts",67,"UNKNOW","false"
{"lat":"46.26581169318008","lng":"8.473259870473761"},"LIMC","2022-06-15 09:59:15.489","plane","EZY84HN",1549640706000,true,true,false,203,"ok","AIRBORNE","EZY84HN","eArts",175,"UNKNOW","false"
{"lat":"45.537956751456456","lng":"8.891861632034523"},"LIMC","2022-06-15 09:59:15.489","plane","GWI3820",1549640763000,true,true,false,163,"ok","AIRBORNE","GWI3820","eArts",164,"UNKNOW","false"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-06-15 09:59:15.489","plane","NAPOLI",1549640763000,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.0826512348153","lng":"8.467009930363085"},"LIMC","2022-06-15 09:59:15.489","plane","EZY80XC",1549640708000,true,true,false,160,"ok","AIRBORNE","EZY80XC","eArts",43,"UNKNOW","false"
{"lat":"44.93698797016352","lng":"8.16346499955799"},"LIMC","2022-06-15 09:59:15.489","plane","BAW13MX",1549640710000,true,true,false,182,"ok","AIRBORNE","BAW13MX","eArts",87,"UNKNOW","false"
{"lat":"45.535154718944014","lng":"8.89297274823271"},"LIMC","2022-06-15 09:59:15.489","plane","GWI3820",1549640765000,true,true,false,163,"ok","AIRBORNE","GWI3820","eArts",164,"UNKNOW","false"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-06-15 09:59:15.489","plane","NAPOLI",1549640711000,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.14288328675512","lng":"8.545628513737855"},"LIMC","2022-06-15 09:59:15.489","plane","EZY80XC",1549640767000,true,true,false,151,"ok","AIRBORNE","EZY80XC","eArts",43,"UNKNOW","false"
{"lat":"45.65911022811112","lng":"8.766234253261342"},"LIMC","2022-06-15 09:59:15.489","drone","v34t9lLwde0ppA7JePeA",1549640711000,false,false,false,3,"ok","none","Drone_04","Maurizio - Flutter App",0,"zEctzVjoRiZ7T5aBTe6J","true"
{"lat":"44.9454735430392","lng":"8.29409846679753"},"LIMC","2022-06-15 09:59:15.489","plane","BAW13MX",1549640768000,true,true,false,180,"ok","AIRBORNE","BAW13MX","eArts",46,"UNKNOW","false"
{"lat":"45.63560321720139","lng":"8.713606195149632"},"LIMC","2022-06-15 09:59:15.489","drone","apQenhnl2BcAmwR8yQ1L",1549640713000,false,true,true,4,"ok","none","Drone_05","Maurizio - Flutter App",115,"zEctzVjoRiZ7T5aBTe6J","false"
{"lat":"45.63080794750029","lng":"8.759877628182794"},"LIMC","2022-06-15 09:59:15.489","drone","leSaglYqjSfHsvmZi17s",1549640768000,false,false,false,3,"ok","none","Drone_03","Maurizio - Flutter App",0,"qJfB2EiRwZzorBCifwNH","true"
{"lat":"45.65911022811112","lng":"8.766234253261342"},"LIMC","2022-06-15 09:59:15.489","drone","v34t9lLwde0ppA7JePeA",1549640713000,false,false,false,3,"ok","none","Drone_04","Maurizio - Flutter App",0,"zEctzVjoRiZ7T5aBTe6J","true"
{"lat":"45.634323537385605","lng":"8.71533327211136"},"LIMC","2022-06-15 09:59:15.489","drone","apQenhnl2BcAmwR8yQ1L",1549640771000,false,true,true,4,"ok","none","Drone_05","Maurizio - Flutter App",217,"zEctzVjoRiZ7T5aBTe6J","false"
{"lat":"46.2477326234027","lng":"8.475848809986683"},"LIMC","2022-06-15 09:59:15.489","plane","EZY84HN",1549640715000,true,true,false,203,"ok","AIRBORNE","EZY84HN","eArts",175,"UNKNOW","false"
