id,clearanceType,time,type
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Runway Change",1549641061000,"DEP"
"ADH138","Runway Change",1549641061000,"DEP"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Runway Change",1549641061000,"DEP"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"NAPOLI","Runway Change",1549641061000,"DEP"
"EZY152X","Runway Change",1549641061000,"DEP"
"AEA406","Startup Clearance",1549641092100,"DEP"
"AUA516P","Startup Clearance",1549641092100,"DEP"
"EZY363E","Startup Clearance",1549641093100,"DEP"
"ADH138","Startup Clearance",1549641093100,"DEP"
"AEA406","Pushback Clearance",1549641099100,"DEP"
"AUA516P","Taxi Clearance",1549641100100,"DEP"
"EZY363E","Pushback Clearance",1549641100100,"DEP"
"ADH138","Taxi Clearance",1549641100100,"DEP"
"EZY363E","Taxi Clearance",1549641101100,"DEP"
"AEA406","Taxi Clearance",1549641102100,"DEP"
"AUA516P","Lineup Clearance",1549641165100,"DEP"
"EZY363E","Runway Entry Change",1549641169100,"DEP"
"AUA516P","Takeoff Clearance",1549641173100,"DEP"
"NOS436","Runway Change",1549641230100,"DEP"
"NOS436","Runway Entry Change",1549641230100,"DEP"
"EZY152X","Startup Clearance",1549641242100,"DEP"
"ADH138","Lineup Clearance",1549641251100,"DEP"
"EZY152X","Pushback Clearance",1549641269100,"DEP"
"EZY152X","Taxi Clearance",1549641270100,"DEP"
"ADH138","Takeoff Clearance",1549641291100,"DEP"
"EZY152X","Runway Entry Change",1549641312100,"DEP"
"EZY287C","Runway Change",1549641470100,"DEP"
"EZY287C","Runway Entry Change",1549641470100,"DEP"
"EZY152X","Hold Clearance",1549641470100,"DEP"
"ADH124","Startup Clearance",1549641500100,"DEP"
