id,clearanceType,time,type
"ADH138","Runway Change",1549640701000,"DEP"
"ADH138","Runway Entry Change",1549640701000,"DEP"
"AUA516P","Runway Change",1549640701000,"DEP"
"EZY69BX","Gate Change",1549640701000,"ARR"
"EZY69BX","Runway Change",1549640701000,"ARR"
"AUA516P","Runway Entry Change",1549640701000,"DEP"
"EZY69BX","LDT Change",1549640701000,"ARR"
"BAW13MX","Runway Change",1549640701000,"ARR"
"EZY69BX","Runway Exit Change",1549640701000,"ARR"
"BAW13MX","Gate Change",1549640701000,"ARR"
"BAW13MX","Runway Exit Change",1549640701000,"ARR"
"BAW13MX","LDT Change",1549640701000,"ARR"
"NAPOLI","Runway Change",1549640701000,"DEP"
"NAPOLI","Runway Entry Change",1549640701000,"DEP"
"EZY84HN","Runway Change",1549640701000,"ARR"
"EZY84HN","Gate Change",1549640701000,"ARR"
"EZY84HN","Runway Exit Change",1549640701000,"ARR"
"EZY84HN","LDT Change",1549640701000,"ARR"
"EZY363E","Runway Change",1549640701000,"DEP"
"EZY363E","Runway Entry Change",1549640701000,"DEP"
"GWI3820","Runway Change",1549640701000,"ARR"
"GWI3820","Gate Change",1549640701000,"ARR"
"GWI3820","Runway Exit Change",1549640701000,"ARR"
"GWI3820","LDT Change",1549640701000,"ARR"
"EZY80XC","Runway Change",1549640701000,"ARR"
"EZY80XC","Gate Change",1549640701000,"ARR"
"EZY80XC","Runway Exit Change",1549640701000,"ARR"
"EZY80XC","LDT Change",1549640701000,"ARR"
"EZY84HN","LDT Change",1549640701000,"ARR"
"EZY80XC","LDT Change",1549640701000,"ARR"
"EZY69BX","LDT Change",1549640701000,"ARR"
"BAW13MX","LDT Change",1549640701000,"ARR"
"GWI3820","LDT Change",1549640701000,"ARR"
"EZY69BX","LDT Change",1549640747300,"ARR"
"AUA516P","Startup Clearance",1549640807300,"DEP"
"EZY152X","Runway Change",1549640810300,"DEP"
"EZY152X","Runway Entry Change",1549640810300,"DEP"
"EZY53VK","Runway Change",1549640810300,"ARR"
"EZY53VK","Gate Change",1549640810300,"ARR"
"EZY53VK","Runway Exit Change",1549640810300,"ARR"
"EZY53VK","LDT Change",1549640810300,"ARR"
"ADH138","Startup Clearance",1549640865300,"DEP"
"ADH124","Runway Change",1549640870300,"DEP"
"ADH124","Runway Entry Change",1549640870300,"DEP"
"AEA406","Runway Change",1549640870300,"DEP"
"AEA406","Runway Entry Change",1549640870300,"DEP"
"AUA516P","Taxi Clearance",1549640932300,"DEP"
"ADH138","Taxi Clearance",1549640935300,"DEP"
"THY4DX","Runway Change",1549640990300,"ARR"
"THY4DX","Gate Change",1549640990300,"ARR"
"THY4DX","Runway Exit Change",1549640990300,"ARR"
"THY4DX","LDT Change",1549640990300,"ARR"
"EZY80XC","LDT Change",1549641004300,"ARR"
"AUA516P","Landing Clearance",1549641031300,"DEP"
"ADH138","Landing Clearance",1549641039300,"DEP"
"AUA516P","Lineup Clearance",1549641069300,"DEP"
"AUA516P","Takeoff Clearance",1549641079300,"DEP"
"ADH138","Lineup Clearance",1549641097300,"DEP"
"EZY80XC","LDT Change",1549641123300,"ARR"
"EZY80XC","Landing Clearance",1549641144300,"ARR"
"ADH138","Takeoff Clearance",1549641164300,"DEP"
