id,clearanceType,time,type
"NAPOLI","Runway Change",1549641061000,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Runway Change",1549641061000,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Runway Change",1549641061000,"DEP"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"ADH138","Runway Change",1549641061000,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"EZY152X","Runway Change",1549641061000,"DEP"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"AEA406","Startup Clearance",1549641077000,"DEP"
"AUA516P","Startup Clearance",1549641077000,"DEP"
"EZY363E","Startup Clearance",1549641077000,"DEP"
"ADH138","Startup Clearance",1549641077000,"DEP"
"AEA406","Pushback Clearance",1549641083000,"DEP"
"AUA516P","Taxi Clearance",1549641083000,"DEP"
"EZY363E","Pushback Clearance",1549641086000,"DEP"
"ADH138","Taxi Clearance",1549641086000,"DEP"
"EZY363E","Taxi Clearance",1549641087000,"DEP"
"AEA406","Taxi Clearance",1549641087000,"DEP"
"AUA516P","Lineup Clearance",1549641198000,"DEP"
"AUA516P","Takeoff Clearance",1549641202000,"DEP"
"NOS436","Runway Change",1549641230000,"DEP"
"NOS436","Runway Entry Change",1549641230000,"DEP"
"ADH138","Lineup Clearance",1549641249000,"DEP"
"ADH138","Takeoff Clearance",1549641272000,"DEP"
"EZY363E","Runway Entry Change",1549641290000,"DEP"
"EZY152X","Startup Clearance",1549641301000,"DEP"
"EZY152X","Pushback Clearance",1549641333000,"DEP"
"EZY152X","Taxi Clearance",1549641334000,"DEP"
"EZY152X","Runway Entry Change",1549641340000,"DEP"
"EZY287C","Runway Change",1549641470000,"DEP"
"EZY287C","Runway Entry Change",1549641470000,"DEP"
"AUA516P","Takeoff Clearance",1549641202000,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"NAPOLI","Runway Change",1549641061000,"DEP"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Startup Clearance",1549641077000,"DEP"
"EZY363E","Pushback Clearance",1549641086000,"DEP"
"NOS436","Runway Change",1549641230000,"DEP"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
"EZY287C","Runway Change",1549641470000,"DEP"
"EZY152X","Runway Change",1549641061000,"DEP"
"ADH138","Takeoff Clearance",1549641272000,"DEP"
"EZY152X","Pushback Clearance",1549641333000,"DEP"
"EZY363E","Taxi Clearance",1549641087000,"DEP"
"AEA406","Startup Clearance",1549641077000,"DEP"
"ADH138","Taxi Clearance",1549641086000,"DEP"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"AEA406","Pushback Clearance",1549641083000,"DEP"
"EZY363E","Runway Change",1549641061000,"DEP"
"AEA406","Taxi Clearance",1549641087000,"DEP"
"EZY152X","Runway Entry Change",1549641340000,"DEP"
"ADH138","Runway Change",1549641061000,"DEP"
"EZY152X","Taxi Clearance",1549641334000,"DEP"
"ADH138","Startup Clearance",1549641077000,"DEP"
"AUA516P","Taxi Clearance",1549641083000,"DEP"
"ADH138","Lineup Clearance",1549641249000,"DEP"
"EZY152X","Startup Clearance",1549641301000,"DEP"
"AUA516P","Lineup Clearance",1549641198000,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Runway Change",1549641061000,"DEP"
"EZY287C","Runway Entry Change",1549641470000,"DEP"
"EZY363E","Startup Clearance",1549641077000,"DEP"
"NOS436","Runway Entry Change",1549641230000,"DEP"
"EZY363E","Runway Entry Change",1549641290000,"DEP"
"AEA406","Lineup Clearance",1549641528000,"DEP"
"AEA406","Takeoff Clearance",1549641529000,"DEP"
"ADH124","Startup Clearance",1549641544000,"DEP"
"ADH124","Taxi Clearance",1549641554000,"DEP"
"TAR757","Runway Change",1549641590000,"DEP"
"TAR757","Runway Entry Change",1549641590000,"DEP"
"ADH646","Runway Change",1549641590000,"DEP"
"ADH646","Runway Entry Change",1549641590000,"DEP"
