position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.623796616047905","lng":"8.71652733065797"},"NAPOLI","NAPOLI","hQHqbra4lVrpbmoaSvFD","Drone_01","DRONE_VS_PLANE","drone vs plane","YELLOW",212.51,1549641298000,true,false
{"lat":"45.623796616047905","lng":"8.71652733065797"},"ADH124","ADH124","hQHqbra4lVrpbmoaSvFD","Drone_01","DRONE_VS_PLANE","drone vs plane","YELLOW",271.7,1549641298000,true,false
{"lat":"45.623796616047905","lng":"8.71652733065797"},"AUA516P","AUA516P","hQHqbra4lVrpbmoaSvFD","Drone_01","DRONE_VS_PLANE","drone vs plane","YELLOW",509.46,1549641298000,true,false
{"lat":"45.623796616047905","lng":"8.71652733065797"},"ADH138","ADH138","hQHqbra4lVrpbmoaSvFD","Drone_01","DRONE_VS_PLANE","drone vs plane","YELLOW",332.03,1549641298000,true,false
{"lat":"45.62378387270873","lng":"8.716561333281044"},"AEA406","AEA406","hQHqbra4lVrpbmoaSvFD","Drone_01","DRONE_VS_PLANE","drone vs plane","YELLOW",103.25,1549641299000,true,false
{"lat":"45.623796616047905","lng":"8.71652733065797"},"NOS436","NOS436","hQHqbra4lVrpbmoaSvFD","Drone_01","DRONE_VS_PLANE","drone vs plane","YELLOW",476.09,1549641298000,true,false
{"lat":"45.62378387270873","lng":"8.716561333281044"},"CRITICAL_ASSET_1652282809098","TOWER","hQHqbra4lVrpbmoaSvFD","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",402.43,1549641299000,true,false
{"lat":"45.623796616047905","lng":"8.71652733065797"},"CRITICAL_ASSET_1652282978809","RWY_35_L","hQHqbra4lVrpbmoaSvFD","Drone_01","DRONE_VS_CA","drone vs critical asset","ORANGE",727.47,1549641298000,true,false
{"lat":"45.62378387270873","lng":"8.716561333281044"},"CRITICAL_ASSET_1652283081689","FINGER_1","hQHqbra4lVrpbmoaSvFD","Drone_01","DRONE_VS_CA","drone vs critical asset","YELLOW",807.06,1549641299000,true,false
{"lat":"45.623796616047905","lng":"8.71652733065797"},"CRITICAL_ASSET_1652283104248","FINGER_2","hQHqbra4lVrpbmoaSvFD","Drone_01","DRONE_VS_CA","drone vs critical asset","ORANGE",451.95,1549641298000,true,false
{"lat":"45.62378387270873","lng":"8.716561333281044"},"CRITICAL_ASSET_1652283134068","FINGER_3","hQHqbra4lVrpbmoaSvFD","Drone_01","DRONE_VS_CA","drone vs critical asset","RED",91.98,1549641299000,true,false
