position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.65124645550718","lng":"8.674991077279474"},"ADH138","ADH138","l4Drlbms4pj4mG3LYwA4","Drone_01","DRONE_VS_PLANE","drone vs plane","YELLOW",695.26,1549641261300,false,false
{"lat":"45.65124645550718","lng":"8.674991077279474"},"ADH138","ADH138","l4Drlbms4pj4mG3LYwA4","Drone_01","DRONE_VS_PLANE","drone vs plane","RED",13.68,1549641268300,false,false
{"lat":"45.65124645550718","lng":"8.674991077279474"},"ADH138","ADH138","l4Drlbms4pj4mG3LYwA4","Drone_01","DRONE_VS_PLANE","drone vs plane","YELLOW",100.41,1549641269300,false,false
{"lat":"45.65124645550718","lng":"8.674991077279474"},"ADH138","ADH138","l4Drlbms4pj4mG3LYwA4","Drone_01","DRONE_OUT_PLANE","drone out of plane range","NONE",721.79,1549641275300,false,false
{"lat":"45.62202316770004","lng":"8.706095806303072"},"CRITICAL_ASSET_1652283134068","FINGER_3","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",841.54,1549641598300,true,false
{"lat":"45.62201138740039","lng":"8.706197288063002"},"CRITICAL_ASSET_1652283134068","FINGER_3","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",834.57,1549641600300,false,false
{"lat":"45.62200549725056","lng":"8.70624802894297"},"CRITICAL_ASSET_1652283134068","FINGER_3","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",831.09,1549641601300,true,false
{"lat":"45.6219701563516","lng":"8.706552474222766"},"CRITICAL_ASSET_1652283104248","FINGER_2","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",941.62,1549641607300,true,false
{"lat":"45.62194070560247","lng":"8.706806178622596"},"NAPOLI","NAPOLI","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_PLANE","drone vs plane","YELLOW",699.57,1549641612300,true,false
{"lat":"45.62193481545264","lng":"8.706856919502563"},"NAPOLI","NAPOLI","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_PLANE","drone vs plane","YELLOW",695.62,1549641613300,false,false
{"lat":"45.62193481545264","lng":"8.706856919502563"},"CRITICAL_ASSET_1652283104248","FINGER_2","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",927.28,1549641613300,false,false
{"lat":"45.62193481545264","lng":"8.706856919502563"},"CRITICAL_ASSET_1652283134068","FINGER_3","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",789.72,1549641613300,false,false
{"lat":"45.62192892530281","lng":"8.706907660382528"},"NAPOLI","NAPOLI","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_PLANE","drone vs plane","YELLOW",691.68,1549641614300,true,false
{"lat":"45.62192892530281","lng":"8.706907660382528"},"CRITICAL_ASSET_1652283104248","FINGER_2","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",924.93,1549641614300,true,false
{"lat":"45.62192892530281","lng":"8.706907660382528"},"CRITICAL_ASSET_1652283134068","FINGER_3","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",786.31,1549641614300,true,false
{"lat":"45.62187002380455","lng":"8.70741506918219"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",807.93,1549641624300,true,false
{"lat":"45.62186413365472","lng":"8.707465810062155"},"CRITICAL_ASSET_1652282809098","TOWER","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",612.15,1549641625300,true,false
{"lat":"45.621840573055415","lng":"8.70766877358202"},"NAPOLI","NAPOLI","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_PLANE","drone vs plane","YELLOW",632.61,1549641629300,false,false
{"lat":"45.621840573055415","lng":"8.70766877358202"},"CRITICAL_ASSET_1652282809098","TOWER","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",596.27,1549641629300,false,false
{"lat":"45.621840573055415","lng":"8.70766877358202"},"CRITICAL_ASSET_1652283104248","FINGER_2","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",891.09,1549641629300,false,false
{"lat":"45.621840573055415","lng":"8.70766877358202"},"CRITICAL_ASSET_1652283134068","FINGER_3","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",735.82,1549641629300,false,false
{"lat":"45.621840573055415","lng":"8.70766877358202"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",788.19,1549641629300,false,false
{"lat":"45.621834682905586","lng":"8.707719514461987"},"NAPOLI","NAPOLI","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_PLANE","drone vs plane","YELLOW",628.68,1549641630300,true,false
{"lat":"45.621834682905586","lng":"8.707719514461987"},"CRITICAL_ASSET_1652282809098","TOWER","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",592.3,1549641630300,true,false
{"lat":"45.621834682905586","lng":"8.707719514461987"},"CRITICAL_ASSET_1652283104248","FINGER_2","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",888.93,1549641630300,true,false
{"lat":"45.621834682905586","lng":"8.707719514461987"},"CRITICAL_ASSET_1652283134068","FINGER_3","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",732.51,1549641630300,true,false
{"lat":"45.621834682905586","lng":"8.707719514461987"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",784.24,1549641630300,true,false
{"lat":"45.62173455035853","lng":"8.70858210942141"},"NAPOLI","NAPOLI","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_PLANE","drone vs plane","YELLOW",561.99,1549641647300,false,false
{"lat":"45.62173455035853","lng":"8.70858210942141"},"CRITICAL_ASSET_1652282809098","TOWER","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",524.87,1549641647300,false,false
{"lat":"45.62173455035853","lng":"8.70858210942141"},"CRITICAL_ASSET_1652283104248","FINGER_2","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",854.28,1549641647300,false,false
{"lat":"45.62173455035853","lng":"8.70858210942141"},"CRITICAL_ASSET_1652283134068","FINGER_3","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",677.29,1549641647300,false,false
{"lat":"45.62173455035853","lng":"8.70858210942141"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",717.21,1549641647300,false,false
{"lat":"45.6217286602087","lng":"8.708632850301377"},"NAPOLI","NAPOLI","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_PLANE","drone vs plane","YELLOW",558.07,1549641648300,true,false
{"lat":"45.6217286602087","lng":"8.708632850301377"},"CRITICAL_ASSET_1652282809098","TOWER","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",520.91,1549641648300,true,false
{"lat":"45.6217286602087","lng":"8.708632850301377"},"CRITICAL_ASSET_1652283104248","FINGER_2","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",852.37,1549641648300,true,false
{"lat":"45.6217286602087","lng":"8.708632850301377"},"CRITICAL_ASSET_1652283134068","FINGER_3","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",674.11,1549641648300,true,false
{"lat":"45.6217286602087","lng":"8.708632850301377"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",713.27,1549641648300,true,false
{"lat":"45.62171687990905","lng":"8.708734332061308"},"NAPOLI","NAPOLI","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_PLANE","drone vs plane","YELLOW",550.25,1549641650300,false,false
{"lat":"45.62171687990905","lng":"8.708734332061308"},"CRITICAL_ASSET_1652282809098","TOWER","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",512.99,1549641650300,false,false
{"lat":"45.62171687990905","lng":"8.708734332061308"},"CRITICAL_ASSET_1652283104248","FINGER_2","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",848.59,1549641650300,false,false
{"lat":"45.62171687990905","lng":"8.708734332061308"},"CRITICAL_ASSET_1652283134068","FINGER_3","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",667.79,1549641650300,false,false
{"lat":"45.62171687990905","lng":"8.708734332061308"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",705.4,1549641650300,false,false
{"lat":"45.62171098975922","lng":"8.708785072941275"},"NAPOLI","NAPOLI","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_PLANE","drone vs plane","YELLOW",546.34,1549641651300,true,false
{"lat":"45.62171098975922","lng":"8.708785072941275"},"CRITICAL_ASSET_1652282809098","TOWER","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",509.03,1549641651300,true,false
{"lat":"45.62171098975922","lng":"8.708785072941275"},"CRITICAL_ASSET_1652283104248","FINGER_2","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",846.72,1549641651300,true,false
{"lat":"45.62171098975922","lng":"8.708785072941275"},"CRITICAL_ASSET_1652283134068","FINGER_3","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",664.64,1549641651300,true,false
{"lat":"45.62171098975922","lng":"8.708785072941275"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","nVFe38m7rjFvmJTSsDX0","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",701.46,1549641651300,true,false
