id,clearanceType,time,type
"NAPOLI","Runway Change",1549641061000,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Runway Change",1549641061000,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Runway Change",1549641061000,"DEP"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"ADH138","Runway Change",1549641061000,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"EZY152X","Runway Change",1549641061000,"DEP"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"AEA406","Startup Clearance",1549641117000,"DEP"
"AUA516P","Startup Clearance",1549641118000,"DEP"
"EZY363E","Startup Clearance",1549641118000,"DEP"
"ADH138","Startup Clearance",1549641118000,"DEP"
"AEA406","Pushback Clearance",1549641124000,"DEP"
"AUA516P","Taxi Clearance",1549641125000,"DEP"
"EZY363E","Pushback Clearance",1549641125000,"DEP"
"ADH138","Taxi Clearance",1549641126000,"DEP"
"EZY363E","Taxi Clearance",1549641127000,"DEP"
"AEA406","Taxi Clearance",1549641127000,"DEP"
"AUA516P","Lineup Clearance",1549641183000,"DEP"
"NOS436","Runway Change",1549641230000,"DEP"
"NOS436","Runway Entry Change",1549641230000,"DEP"
"EZY363E","Taxi Clearance",1549641234000,"DEP"
"AUA516P","Takeoff Clearance",1549641289000,"DEP"
"ADH138","Lineup Clearance",1549641356000,"DEP"
"ADH138","Takeoff Clearance",1549641372300,"DEP"
"EZY363E","Runway Change",1549641444300,"DEP"
"EZY363E","Runway Entry Change",1549641444300,"DEP"
"EZY152X","Startup Clearance",1549641459300,"DEP"
"EZY152X","Pushback Clearance",1549641464300,"DEP"
"EZY152X","Taxi Clearance",1549641465300,"DEP"
"EZY287C","Runway Change",1549641470300,"DEP"
"EZY287C","Runway Entry Change",1549641470300,"DEP"
"TAR757","Runway Change",1549641590300,"DEP"
"TAR757","Runway Entry Change",1549641590300,"DEP"
"ADH646","Runway Change",1549641590300,"DEP"
"ADH646","Runway Entry Change",1549641590300,"DEP"
"AEA406","Lineup Clearance",1549641597300,"DEP"
"ADH124","Startup Clearance",1549641662300,"DEP"
"NOS436","Startup Clearance",1549641663300,"DEP"
"ADH124","Taxi Clearance",1549641672300,"DEP"
"NOS436","Taxi Clearance",1549641674300,"DEP"
"EZY54HY","Runway Change",1549641770300,"DEP"
"EZY54HY","Runway Entry Change",1549641770300,"DEP"
"EZY22XF","Runway Change",1549641830300,"DEP"
"EZY22XF","Runway Entry Change",1549641830300,"DEP"
"EZY22XF","Startup Clearance",1549641910300,"DEP"
"TAR757","Startup Clearance",1549641910300,"DEP"
"ADH646","Startup Clearance",1549641926300,"DEP"
"ADH646","Taxi Clearance",1549641929300,"DEP"
"EZY22XF","Pushback Clearance",1549641930300,"DEP"
"TAR757","Pushback Clearance",1549641930300,"DEP"
"TAR757","Taxi Clearance",1549641931300,"DEP"
"EZY22XF","Taxi Clearance",1549641932300,"DEP"
"EZY54HY","Startup Clearance",1549642002300,"DEP"
"EZY152X","Runway Change",1549642033300,"DEP"
"EZY152X","Runway Entry Change",1549642033300,"DEP"
"EZY152X","Taxi Clearance",1549642037300,"DEP"
"WZZ2TY","Runway Change",1549642070300,"DEP"
"WZZ2TY","Runway Entry Change",1549642070300,"DEP"
"DLH1LC","Runway Change",1549642190300,"DEP"
"DLH1LC","Runway Entry Change",1549642190300,"DEP"
"EZY22XF","Runway Change",1549642248300,"DEP"
"EZY22XF","Runway Entry Change",1549642248300,"DEP"
"AEA406","Takeoff Clearance",1549642317300,"DEP"
"ADH124","Lineup Clearance",1549642366300,"DEP"
"EZY363E","Lineup Clearance",1549642386300,"DEP"
"EZY363E","Takeoff Clearance",1549642431300,"DEP"
"EZY152X","Lineup Clearance",1549642450300,"DEP"
"ADH124","Takeoff Clearance",1549642506300,"DEP"
"NOS436","Lineup Clearance",1549642552300,"DEP"
"EZY152X","Takeoff Clearance",1549642556300,"DEP"
"EZY22XF","Lineup Clearance",1549642598300,"DEP"
"NOS436","Takeoff Clearance",1549642633300,"DEP"
"ADH646","Lineup Clearance",1549642656300,"DEP"
"EZY22XF","Takeoff Clearance",1549642682300,"DEP"
"EZY963K","Runway Change",1549642730300,"DEP"
"EZY963K","Runway Entry Change",1549642730300,"DEP"
"SWR623J","Runway Change",1549642730300,"DEP"
"SWR623J","Runway Entry Change",1549642730300,"DEP"
"ADH646","Takeoff Clearance",1549642752300,"DEP"
"TAR757","Lineup Clearance",1549642776300,"DEP"
"TAR757","Takeoff Clearance",1549642811300,"DEP"
