id,clearanceType,time,type
"NAPOLI","Runway Change",1549641061000,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Runway Change",1549641061000,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Runway Change",1549641061000,"DEP"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"ADH138","Runway Change",1549641061000,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"EZY152X","Runway Change",1549641061000,"DEP"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"ADH138","Startup Clearance",1549641074100,"DEP"
"AUA516P","Startup Clearance",1549641074100,"DEP"
"EZY363E","Startup Clearance",1549641074100,"DEP"
"AEA406","Startup Clearance",1549641075100,"DEP"
"AEA406","Pushback Clearance",1549641080100,"DEP"
"EZY363E","Pushback Clearance",1549641081100,"DEP"
"AUA516P","Taxi Clearance",1549641081100,"DEP"
"ADH138","Taxi Clearance",1549641081100,"DEP"
"AEA406","Taxi Clearance",1549641083100,"DEP"
"EZY363E","Taxi Clearance",1549641083100,"DEP"
"AUA516P","Lineup Clearance",1549641138100,"DEP"
"AUA516P","Takeoff Clearance",1549641139100,"DEP"
"NOS436","Runway Change",1549641230100,"DEP"
"NOS436","Runway Entry Change",1549641230100,"DEP"
"ADH138","Lineup Clearance",1549641321100,"DEP"
"ADH138","Takeoff Clearance",1549641322100,"DEP"
"EZY152X","Startup Clearance",1549641338100,"DEP"
"EZY152X","Pushback Clearance",1549641356100,"DEP"
"EZY152X","Taxi Clearance",1549641357100,"DEP"
"EZY363E","Runway Entry Change",1549641400100,"DEP"
"EZY152X","Runway Entry Change",1549641402100,"DEP"
"EZY287C","Runway Change",1549641470100,"DEP"
"EZY287C","Runway Entry Change",1549641470100,"DEP"
"ADH124","Startup Clearance",1549641489100,"DEP"
"ADH124","Taxi Clearance",1549641495100,"DEP"
"AEA406","Lineup Clearance",1549641536100,"DEP"
"AEA406","Takeoff Clearance",1549641539100,"DEP"
"TAR757","Runway Change",1549641590100,"DEP"
"TAR757","Runway Entry Change",1549641590100,"DEP"
"ADH646","Runway Change",1549641590100,"DEP"
"ADH646","Runway Entry Change",1549641590100,"DEP"
"EZY363E","Lineup Clearance",1549641595100,"DEP"
"NOS436","Startup Clearance",1549641622100,"DEP"
"NOS436","Taxi Clearance",1549641628100,"DEP"
"EZY363E","Takeoff Clearance",1549641639100,"DEP"
