id,clearanceType,time,type
"GWI3820","Gate Change",1549640401000,"ARR"
"EZY80XC","LDT Change",1549640401000,"ARR"
"EZY80XC","Runway Change",1549640401000,"ARR"
"GWI3820","LDT Change",1549640402000,"ARR"
"GWI3820","LDT Change",1549640401000,"ARR"
"AUA516P","Runway Entry Change",1549640401000,"DEP"
"EZY80XC","Runway Exit Change",1549640401000,"ARR"
"EZY80XC","Gate Change",1549640401000,"ARR"
"NAPOLI","Runway Change",1549640401000,"DEP"
"NAPOLI","Runway Entry Change",1549640401000,"DEP"
"GWI3820","Runway Change",1549640401000,"ARR"
"EZY80XC","LDT Change",1549640402000,"ARR"
"ADH138","Runway Change",1549640401000,"DEP"
"GWI3820","Runway Exit Change",1549640401000,"ARR"
"AUA516P","Runway Change",1549640401000,"DEP"
"ADH138","Runway Entry Change",1549640401000,"DEP"
"EZY69BX","Runway Change",1549640540000,"ARR"
"EZY69BX","Gate Change",1549640540000,"ARR"
"EZY69BX","Runway Exit Change",1549640540000,"ARR"
"EZY69BX","LDT Change",1549640540000,"ARR"
"EZY69BX","LDT Change",1549640540000,"ARR"
"EZY363E","Runway Change",1549640570000,"DEP"
"EZY363E","Runway Entry Change",1549640570000,"DEP"
"BAW13MX","Runway Change",1549640570000,"ARR"
"BAW13MX","Gate Change",1549640570000,"ARR"
"BAW13MX","Runway Exit Change",1549640570000,"ARR"
"BAW13MX","LDT Change",1549640570000,"ARR"
"BAW13MX","LDT Change",1549640570000,"ARR"
