id,clearanceType,time,type
"NAPOLI","Runway Change",1549641061000,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Runway Change",1549641061000,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Runway Change",1549641061000,"DEP"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"ADH138","Runway Change",1549641061000,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"EZY152X","Runway Change",1549641061000,"DEP"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Startup Clearance",1549641204300,"DEP"
"AEA406","Startup Clearance",1549641205300,"DEP"
"ADH138","Startup Clearance",1549641205300,"DEP"
"EZY363E","Startup Clearance",1549641205300,"DEP"
"AUA516P","Taxi Clearance",1549641220300,"DEP"
"AEA406","Pushback Clearance",1549641220300,"DEP"
"ADH138","Taxi Clearance",1549641221300,"DEP"
"EZY363E","Pushback Clearance",1549641222300,"DEP"
"EZY363E","Taxi Clearance",1549641222300,"DEP"
"AEA406","Taxi Clearance",1549641223300,"DEP"
"NOS436","Runway Change",1549641230300,"DEP"
"NOS436","Runway Entry Change",1549641230300,"DEP"
"AUA516P","Lineup Clearance",1549641405300,"DEP"
"AUA516P","Takeoff Clearance",1549641418300,"DEP"
"EZY152X","Startup Clearance",1549641439300,"DEP"
"EZY152X","Pushback Clearance",1549641445300,"DEP"
"ADH138","Lineup Clearance",1549641469300,"DEP"
"EZY287C","Runway Change",1549641470300,"DEP"
"EZY287C","Runway Entry Change",1549641470300,"DEP"
"EZY363E","Taxi Clearance",1549641555300,"DEP"
"ADH138","Takeoff Clearance",1549641556300,"DEP"
"TAR757","Runway Change",1549641590300,"DEP"
"TAR757","Runway Entry Change",1549641590300,"DEP"
"ADH646","Runway Change",1549641590300,"DEP"
"ADH646","Runway Entry Change",1549641590300,"DEP"
"NOS436","Startup Clearance",1549641715300,"DEP"
"ADH124","Startup Clearance",1549641715300,"DEP"
"EZY152X","Taxi Clearance",1549641721300,"DEP"
"ADH124","Taxi Clearance",1549641725300,"DEP"
"NOS436","Taxi Clearance",1549641726300,"DEP"
"AEA406","Lineup Clearance",1549641749300,"DEP"
"EZY54HY","Runway Change",1549641770300,"DEP"
"EZY54HY","Runway Entry Change",1549641770300,"DEP"
"AEA406","Takeoff Clearance",1549641777300,"DEP"
"EZY22XF","Runway Change",1549641830300,"DEP"
"EZY22XF","Runway Entry Change",1549641830300,"DEP"
"EZY152X","Taxi Clearance",1549641840300,"DEP"
"ADH124","Lineup Clearance",1549641898300,"DEP"
"ADH124","Takeoff Clearance",1549641915300,"DEP"
"EZY363E","Lineup Clearance",1549641927300,"DEP"
"EZY363E","Takeoff Clearance",1549641988300,"DEP"
"TAR757","Startup Clearance",1549641996300,"DEP"
"ADH646","Startup Clearance",1549641996300,"DEP"
"EZY54HY","Startup Clearance",1549641996300,"DEP"
"EZY22XF","Startup Clearance",1549641997300,"DEP"
"EZY22XF","Pushback Clearance",1549642002300,"DEP"
"EZY54HY","Pushback Clearance",1549642002300,"DEP"
"ADH646","Taxi Clearance",1549642003300,"DEP"
"TAR757","Pushback Clearance",1549642003300,"DEP"
"TAR757","Taxi Clearance",1549642007300,"DEP"
"EZY54HY","Taxi Clearance",1549642007300,"DEP"
"EZY22XF","Taxi Clearance",1549642008300,"DEP"
"NOS436","Lineup Clearance",1549642038300,"DEP"
"WZZ2TY","Runway Change",1549642070300,"DEP"
"WZZ2TY","Runway Entry Change",1549642070300,"DEP"
"NOS436","Takeoff Clearance",1549642102300,"DEP"
"EZY152X","Taxi Clearance",1549642123300,"DEP"
"DLH1LC","Runway Change",1549642190300,"DEP"
"DLH1LC","Runway Entry Change",1549642190300,"DEP"
"ADH646","Lineup Clearance",1549642218300,"DEP"
"EZY152X","Lineup Clearance",1549642220300,"DEP"
"EZY22XF","Taxi Clearance",1549642314300,"DEP"
"ADH646","Takeoff Clearance",1549642317300,"DEP"
"EZY54HY","Taxi Clearance",1549642336300,"DEP"
"EZY22XF","Runway Entry Change",1549642339300,"DEP"
"EZY54HY","Runway Entry Change",1549642341300,"DEP"
"EZY152X","Takeoff Clearance",1549642365300,"DEP"
"TAR757","Lineup Clearance",1549642399300,"DEP"
"TAR757","Takeoff Clearance",1549642536300,"DEP"
"EZY22XF","Lineup Clearance",1549642676300,"DEP"
"EZY963K","Runway Change",1549642730300,"DEP"
"EZY963K","Runway Entry Change",1549642730300,"DEP"
"SWR623J","Runway Change",1549642730300,"DEP"
"SWR623J","Runway Entry Change",1549642730300,"DEP"
"EZY22XF","Takeoff Clearance",1549642755300,"DEP"
"EZY54HY","Lineup Clearance",1549642764300,"DEP"
"EZY54HY","Takeoff Clearance",1549642809300,"DEP"
