id,clearanceType,time,type
"NAPOLI","Runway Change",1549641061000,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"ADH138","Runway Change",1549641061000,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Runway Change",1549641061000,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Runway Change",1549641061000,"DEP"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"EZY152X","Runway Change",1549641061000,"DEP"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"ADH138","Startup Clearance",1549641091100,"DEP"
"AUA516P","Startup Clearance",1549641091100,"DEP"
"AEA406","Startup Clearance",1549641092100,"DEP"
"EZY363E","Startup Clearance",1549641092100,"DEP"
"EZY363E","Pushback Clearance",1549641121100,"DEP"
"AEA406","Pushback Clearance",1549641122100,"DEP"
"AUA516P","Taxi Clearance",1549641128200,"DEP"
"ADH138","Taxi Clearance",1549641128200,"DEP"
"NOS436","Runway Change",1549641230200,"DEP"
"NOS436","Runway Entry Change",1549641230200,"DEP"
"AUA516P","Lineup Clearance",1549641389200,"DEP"
"AUA516P","Takeoff Clearance",1549641397200,"DEP"
"EZY287C","Runway Change",1549641470200,"DEP"
"EZY287C","Runway Entry Change",1549641470200,"DEP"
"ADH138","Lineup Clearance",1549641481200,"DEP"
"EZY363E","Taxi Clearance",1549641496200,"DEP"
"AEA406","Taxi Clearance",1549641499200,"DEP"
"ADH138","Takeoff Clearance",1549641533200,"DEP"
"ADH124","Startup Clearance",1549641571200,"DEP"
"EZY152X","Startup Clearance",1549641572200,"DEP"
"TAR757","Runway Change",1549641590200,"DEP"
"TAR757","Runway Entry Change",1549641590200,"DEP"
"ADH646","Runway Change",1549641590200,"DEP"
"ADH646","Runway Entry Change",1549641590200,"DEP"
"EZY152X","Pushback Clearance",1549641619200,"DEP"
"ADH124","Taxi Clearance",1549641620200,"DEP"
"EZY152X","Taxi Clearance",1549641620200,"DEP"
"EZY363E","Taxi Clearance",1549641668200,"DEP"
"EZY54HY","Runway Change",1549641770200,"DEP"
"EZY54HY","Runway Entry Change",1549641770200,"DEP"
"NOS436","Startup Clearance",1549641816200,"DEP"
"EZY22XF","Runway Change",1549641830200,"DEP"
"EZY22XF","Runway Entry Change",1549641830200,"DEP"
"NOS436","Taxi Clearance",1549641848200,"DEP"
"AEA406","Lineup Clearance",1549641868200,"DEP"
"AEA406","Takeoff Clearance",1549641873200,"DEP"
"EZY152X","Runway Change",1549641942200,"DEP"
"EZY152X","Runway Entry Change",1549641942200,"DEP"
"EZY152X","Taxi Clearance",1549641947200,"DEP"
"TAR757","Startup Clearance",1549642014200,"DEP"
"ADH646","Startup Clearance",1549642014200,"DEP"
"EZY54HY","Startup Clearance",1549642014200,"DEP"
"EZY22XF","Startup Clearance",1549642015200,"DEP"
"EZY22XF","Pushback Clearance",1549642060200,"DEP"
"EZY54HY","Pushback Clearance",1549642061200,"DEP"
"ADH646","Taxi Clearance",1549642062200,"DEP"
"TAR757","Pushback Clearance",1549642064200,"DEP"
"TAR757","Taxi Clearance",1549642068200,"DEP"
"EZY54HY","Taxi Clearance",1549642069200,"DEP"
"EZY22XF","Taxi Clearance",1549642069200,"DEP"
"WZZ2TY","Runway Change",1549642070200,"DEP"
"WZZ2TY","Runway Entry Change",1549642070200,"DEP"
"ADH124","Lineup Clearance",1549642173300,"DEP"
"DLH1LC","Runway Change",1549642190300,"DEP"
"DLH1LC","Runway Entry Change",1549642190300,"DEP"
"ADH124","Takeoff Clearance",1549642221300,"DEP"
"EZY152X","Lineup Clearance",1549642274300,"DEP"
"NOS436","Lineup Clearance",1549642278300,"DEP"
"EZY363E","Lineup Clearance",1549642294300,"DEP"
"EZY22XF","Runway Entry Change",1549642302300,"DEP"
"EZY54HY","Runway Entry Change",1549642307300,"DEP"
"TAR757","Runway Entry Change",1549642310300,"DEP"
"EZY152X","Takeoff Clearance",1549642315300,"DEP"
"NOS436","Takeoff Clearance",1549642357300,"DEP"
"EZY363E","Takeoff Clearance",1549642423300,"DEP"
"ADH646","Lineup Clearance",1549642446300,"DEP"
"ADH646","Takeoff Clearance",1549642475300,"DEP"
"TAR757","Lineup Clearance",1549642515300,"DEP"
"TAR757","Takeoff Clearance",1549642545300,"DEP"
"EZY22XF","Lineup Clearance",1549642613300,"DEP"
"EZY22XF","Takeoff Clearance",1549642624300,"DEP"
"EZY54HY","Lineup Clearance",1549642649300,"DEP"
"EZY54HY","Takeoff Clearance",1549642681300,"DEP"
